subNum	 version	 completed	 trialNo	 targPresent	 targSide	 easySide	 RT	 response	 accuracy
1	 T	 2	 1	 1	 right	 R	 0.907	 l	 1
1	 T	 2	 2	 0	 x	 L	 2.943	 l	 0
1	 T	 2	 3	 0	 x	 R	 2.648	 r	 1
1	 T	 2	 4	 1	 left	 R	 3.142	 r	 0
1	 T	 2	 5	 1	 right	 R	 1.130	 l	 1
1	 T	 2	 6	 1	 left	 L	 0.578	 l	 1
1	 T	 2	 7	 0	 x	 L	 2.448	 r	 1
1	 T	 2	 8	 0	 x	 R	 2.684	 r	 1
1	 T	 2	 9	 1	 left	 L	 0.508	 l	 1
1	 T	 2	 10	 1	 left	 L	 0.589	 l	 1
1	 T	 2	 11	 0	 x	 L	 1.730	 r	 1
1	 T	 2	 12	 1	 left	 R	 2.402	 r	 0
1	 T	 2	 13	 0	 x	 L	 3.402	 r	 1
1	 T	 2	 14	 0	 x	 L	 2.954	 r	 1
1	 T	 2	 15	 1	 right	 L	 3.201	 r	 0
1	 T	 2	 16	 1	 right	 L	 3.330	 r	 0
1	 T	 2	 17	 0	 x	 R	 2.989	 r	 1
1	 T	 2	 18	 0	 x	 L	 3.014	 l	 0
1	 T	 2	 19	 1	 right	 L	 3.460	 r	 0
1	 T	 2	 20	 1	 left	 L	 0.789	 l	 1
1	 T	 2	 21	 1	 right	 R	 0.683	 l	 1
1	 T	 2	 22	 1	 left	 L	 0.496	 l	 1
1	 T	 2	 23	 0	 x	 R	 2.437	 r	 1
1	 T	 2	 24	 1	 left	 R	 3.002	 r	 0
1	 T	 2	 25	 0	 x	 R	 3.226	 r	 1
1	 T	 2	 26	 1	 right	 L	 2.754	 l	 1
1	 T	 2	 27	 1	 left	 R	 2.354	 r	 0
1	 T	 2	 28	 0	 x	 R	 2.578	 r	 1
1	 T	 2	 29	 0	 x	 R	 3.483	 r	 1
1	 T	 2	 30	 0	 x	 L	 2.825	 l	 0
1	 T	 2	 31	 0	 x	 L	 2.990	 l	 0
1	 T	 2	 32	 0	 x	 R	 2.777	 l	 0
1	 T	 2	 33	 0	 x	 R	 2.837	 r	 1
1	 T	 2	 34	 1	 left	 R	 3.166	 r	 0
1	 T	 2	 35	 0	 x	 R	 2.436	 r	 1
1	 T	 2	 36	 1	 right	 R	 0.896	 l	 1
1	 T	 2	 37	 1	 right	 R	 0.848	 l	 1
1	 T	 2	 38	 1	 left	 L	 0.766	 l	 1
1	 T	 2	 39	 0	 x	 L	 2.308	 r	 1
1	 T	 2	 40	 1	 right	 L	 2.119	 r	 0
1	 T	 2	 41	 1	 right	 R	 0.649	 l	 1
1	 T	 2	 42	 0	 x	 R	 2.543	 r	 1
1	 T	 2	 43	 0	 x	 L	 1.731	 r	 1
1	 T	 2	 44	 1	 left	 R	 2.683	 r	 0
1	 T	 2	 45	 0	 x	 R	 2.436	 r	 1
1	 T	 2	 46	 0	 x	 L	 2.495	 r	 1
1	 T	 2	 47	 1	 right	 L	 2.919	 r	 0
1	 T	 2	 48	 1	 left	 L	 0.554	 l	 1
1	 T	 2	 49	 0	 x	 L	 2.555	 r	 1
1	 T	 2	 50	 0	 x	 R	 3.425	 r	 1
1	 T	 2	 51	 1	 right	 L	 2.543	 r	 0
1	 T	 2	 52	 1	 left	 L	 0.554	 l	 1
1	 T	 2	 53	 0	 x	 L	 2.743	 l	 0
1	 T	 2	 54	 0	 x	 L	 2.413	 r	 1
1	 T	 2	 55	 0	 x	 R	 2.425	 r	 1
1	 T	 2	 56	 1	 left	 R	 2.672	 r	 0
1	 T	 2	 57	 1	 right	 L	 2.330	 l	 1
1	 T	 2	 58	 0	 x	 L	 2.507	 r	 1
1	 T	 2	 59	 1	 left	 L	 0.507	 l	 1
1	 T	 2	 60	 0	 x	 L	 2.613	 r	 1
1	 T	 2	 61	 1	 right	 R	 0.789	 l	 1
1	 T	 2	 62	 1	 right	 L	 2.260	 r	 0
1	 T	 2	 63	 0	 x	 R	 0.789	 l	 0
1	 T	 2	 64	 1	 left	 R	 1.848	 l	 1
1	 T	 2	 65	 1	 left	 L	 0.531	 l	 1
1	 T	 2	 66	 1	 left	 L	 0.683	 l	 1
1	 T	 2	 67	 0	 x	 R	 2.378	 r	 1
1	 T	 2	 68	 0	 x	 L	 2.460	 r	 1
1	 T	 2	 69	 1	 left	 R	 2.366	 r	 0
1	 T	 2	 70	 0	 x	 L	 2.355	 r	 1
1	 T	 2	 71	 0	 x	 R	 1.872	 r	 1
1	 T	 2	 72	 1	 right	 R	 0.825	 l	 1
1	 T	 2	 73	 0	 x	 L	 1.496	 r	 1
1	 T	 2	 74	 1	 right	 L	 1.919	 r	 0
1	 T	 2	 75	 0	 x	 R	 2.519	 r	 1
1	 T	 2	 76	 0	 x	 L	 2.096	 r	 1
1	 T	 2	 77	 1	 left	 R	 1.884	 l	 1
1	 T	 2	 78	 1	 left	 R	 2.978	 r	 0
1	 T	 2	 79	 1	 left	 R	 2.966	 l	 1
1	 T	 2	 80	 1	 right	 R	 0.660	 l	 1
1	 T	 2	 81	 0	 x	 L	 2.637	 r	 1
1	 T	 2	 82	 0	 x	 R	 2.625	 l	 0
1	 T	 2	 83	 1	 right	 R	 0.460	 l	 1
1	 T	 2	 84	 1	 right	 L	 2.460	 r	 0
1	 T	 2	 85	 1	 right	 R	 0.566	 l	 1
1	 T	 2	 86	 0	 x	 R	 1.907	 r	 1
1	 T	 2	 87	 1	 left	 L	 0.543	 l	 1
1	 T	 2	 88	 0	 x	 R	 2.132	 r	 1
1	 T	 2	 89	 0	 x	 L	 2.154	 r	 1
1	 T	 2	 90	 0	 x	 R	 2.390	 l	 0
1	 T	 2	 91	 0	 x	 L	 1.649	 r	 1
1	 T	 2	 92	 0	 x	 L	 1.931	 r	 1
1	 T	 2	 93	 1	 right	 L	 2.460	 r	 0
1	 T	 2	 94	 0	 x	 R	 2.601	 r	 1
1	 T	 2	 95	 1	 right	 R	 0.848	 l	 1
1	 T	 2	 96	 0	 x	 R	 1.671	 l	 0
1	 U	 1	 1	 0	 x	 L	 10.036	 l	 0
1	 U	 1	 2	 0	 x	 R	 15.108	 r	 1
1	 U	 1	 3	 0	 x	 R	 12.025	 r	 1
1	 U	 1	 4	 1	 right	 R	 1.684	 l	 1
1	 U	 1	 5	 0	 x	 R	 11.731	 r	 1
1	 U	 1	 6	 1	 right	 R	 1.260	 l	 1
1	 U	 1	 7	 1	 right	 R	 1.601	 l	 1
1	 U	 1	 8	 0	 x	 L	 15.025	 r	 1
1	 U	 1	 9	 0	 x	 R	 12.190	 r	 1
1	 U	 1	 10	 1	 left	 R	 11.390	 r	 0
1	 U	 1	 11	 0	 x	 L	 17.708	 r	 1
1	 U	 1	 12	 1	 left	 R	 12.720	 r	 0
1	 U	 1	 13	 1	 left	 R	 13.696	 r	 0
1	 U	 1	 14	 1	 right	 R	 1.577	 l	 1
1	 U	 1	 15	 1	 right	 R	 1.225	 l	 1
1	 U	 1	 16	 0	 x	 L	 20.555	 r	 1
1	 U	 1	 17	 0	 x	 R	 31.026	 r	 1
1	 U	 1	 18	 1	 left	 L	 1.425	 l	 1
1	 U	 1	 19	 0	 x	 L	 15.002	 r	 1
1	 U	 1	 20	 0	 x	 L	 13.202	 r	 1
1	 U	 1	 21	 0	 x	 R	 17.708	 r	 1
1	 U	 1	 22	 0	 x	 R	 15.791	 r	 1
1	 U	 1	 23	 1	 left	 R	 12.272	 r	 0
1	 U	 1	 24	 0	 x	 R	 16.826	 r	 1
1	 U	 1	 25	 1	 right	 L	 18.062	 r	 0
1	 U	 1	 26	 0	 x	 L	 20.414	 r	 1
1	 U	 1	 27	 1	 right	 R	 1.908	 l	 1
1	 U	 1	 28	 0	 x	 R	 16.014	 r	 1
1	 U	 1	 29	 0	 x	 L	 11.496	 r	 1
1	 U	 1	 30	 1	 right	 L	 4.824	 l	 1
1	 U	 1	 31	 1	 right	 R	 2.107	 l	 1
1	 U	 1	 32	 1	 left	 R	 9.884	 r	 0
1	 U	 1	 33	 1	 left	 R	 4.189	 l	 1
1	 U	 1	 34	 1	 right	 L	 15.555	 r	 0
1	 U	 1	 35	 0	 x	 L	 17.037	 r	 1
1	 U	 1	 36	 0	 x	 L	 13.120	 r	 1
1	 U	 1	 37	 1	 right	 L	 11.731	 r	 0
1	 U	 1	 38	 0	 x	 R	 12.508	 r	 1
1	 U	 1	 39	 1	 left	 L	 2.848	 l	 1
1	 U	 1	 40	 1	 right	 L	 14.967	 r	 0
1	 U	 1	 41	 1	 left	 L	 0.907	 l	 1
1	 U	 1	 42	 0	 x	 R	 13.214	 r	 1
1	 U	 1	 43	 0	 x	 R	 11.732	 r	 1
1	 U	 1	 44	 0	 x	 R	 10.814	 r	 1
1	 U	 1	 45	 1	 left	 L	 0.860	 l	 1
1	 U	 1	 46	 0	 x	 R	 16.825	 r	 1
1	 U	 1	 47	 0	 x	 L	 14.579	 r	 1
1	 U	 1	 48	 0	 x	 L	 16.097	 r	 1
1	 U	 1	 49	 1	 right	 L	 17.002	 r	 0
1	 U	 1	 50	 1	 right	 R	 0.707	 l	 1
1	 U	 1	 51	 1	 left	 L	 0.719	 l	 1
1	 U	 1	 52	 1	 left	 R	 10.766	 r	 0
1	 U	 1	 53	 1	 right	 R	 0.848	 l	 1
1	 U	 1	 54	 0	 x	 R	 9.237	 r	 1
1	 U	 1	 55	 0	 x	 L	 11.367	 r	 1
1	 U	 1	 56	 0	 x	 L	 9.307	 r	 1
1	 U	 1	 57	 1	 left	 L	 0.601	 l	 1
1	 U	 1	 58	 1	 right	 L	 7.766	 r	 0
1	 U	 1	 59	 1	 right	 L	 11.143	 r	 0
1	 U	 1	 60	 1	 right	 L	 13.425	 r	 0
1	 U	 1	 61	 0	 x	 L	 12.720	 r	 1
1	 U	 1	 62	 0	 x	 L	 12.920	 r	 1
1	 U	 1	 63	 1	 right	 R	 1.036	 l	 1
1	 U	 1	 64	 1	 left	 L	 0.825	 l	 1
1	 U	 1	 65	 1	 left	 L	 0.707	 l	 1
1	 U	 1	 66	 1	 left	 L	 0.543	 l	 1
1	 U	 1	 67	 1	 right	 L	 7.826	 r	 0
1	 U	 1	 68	 0	 x	 R	 6.684	 r	 1
1	 U	 1	 69	 0	 x	 L	 8.425	 r	 1
1	 U	 1	 70	 1	 left	 R	 9.260	 r	 0
1	 U	 1	 71	 1	 left	 L	 0.777	 l	 1
1	 U	 1	 72	 1	 right	 R	 0.942	 l	 1
1	 U	 1	 73	 0	 x	 L	 9.555	 r	 1
1	 U	 1	 74	 0	 x	 L	 7.696	 r	 1
1	 U	 1	 75	 0	 x	 R	 9.048	 r	 1
1	 U	 1	 76	 0	 x	 R	 11.990	 l	 0
1	 U	 1	 77	 1	 left	 R	 15.167	 r	 0
1	 U	 1	 78	 0	 x	 L	 10.661	 r	 1
1	 U	 1	 79	 1	 right	 L	 19.226	 r	 0
1	 U	 1	 80	 1	 right	 L	 15.790	 r	 0
1	 U	 1	 81	 1	 left	 R	 6.637	 r	 0
1	 U	 1	 82	 0	 x	 L	 13.084	 r	 1
1	 U	 1	 83	 0	 x	 R	 10.226	 r	 1
1	 U	 1	 84	 0	 x	 R	 13.001	 r	 1
1	 U	 1	 85	 0	 x	 L	 11.402	 r	 1
1	 U	 1	 86	 0	 x	 R	 15.284	 r	 1
1	 U	 1	 87	 0	 x	 R	 16.296	 r	 1
1	 U	 1	 88	 1	 left	 R	 2.825	 l	 1
1	 U	 1	 89	 1	 right	 R	 0.919	 l	 1
1	 U	 1	 90	 0	 x	 R	 9.002	 r	 1
1	 U	 1	 91	 1	 left	 L	 2.037	 l	 1
1	 U	 1	 92	 0	 x	 R	 7.202	 r	 1
1	 U	 1	 93	 1	 left	 L	 0.542	 l	 1
1	 U	 1	 94	 1	 left	 R	 5.425	 l	 1
1	 U	 1	 95	 0	 x	 L	 4.272	 r	 1
1	 U	 1	 96	 0	 x	 L	 6.060	 r	 1
2	 T	 1	 1	 0	 x	 L	 2.902	 r	 1
2	 T	 1	 2	 0	 x	 L	 2.786	 r	 1
2	 T	 1	 3	 0	 x	 L	 2.836	 r	 1
2	 T	 1	 4	 0	 x	 R	 2.869	 r	 1
2	 T	 1	 5	 0	 x	 R	 3.203	 r	 1
2	 T	 1	 6	 0	 x	 R	 2.786	 r	 1
2	 T	 1	 7	 0	 x	 R	 2.853	 r	 1
2	 T	 1	 8	 0	 x	 L	 2.786	 r	 1
2	 T	 1	 9	 1	 right	 R	 0.835	 l	 1
2	 T	 1	 10	 1	 right	 R	 1.219	 l	 1
2	 T	 1	 11	 0	 x	 L	 2.703	 r	 1
2	 T	 1	 12	 0	 x	 L	 3.620	 r	 1
2	 T	 1	 13	 0	 x	 R	 2.669	 r	 1
2	 T	 1	 14	 1	 left	 R	 1.919	 l	 1
2	 T	 1	 15	 1	 right	 R	 0.752	 l	 1
2	 T	 1	 16	 1	 left	 R	 2.619	 l	 1
2	 T	 1	 17	 0	 x	 R	 2.769	 r	 1
2	 T	 1	 18	 0	 x	 L	 2.603	 r	 1
2	 T	 1	 19	 0	 x	 R	 3.069	 r	 1
2	 T	 1	 20	 1	 right	 L	 1.085	 l	 1
2	 T	 1	 21	 0	 x	 R	 2.503	 r	 1
2	 T	 1	 22	 1	 right	 L	 1.869	 l	 1
2	 T	 1	 23	 0	 x	 R	 2.353	 r	 1
2	 T	 1	 24	 0	 x	 R	 1.853	 r	 1
2	 T	 1	 25	 0	 x	 L	 2.836	 r	 1
2	 T	 1	 26	 1	 left	 L	 0.768	 l	 1
2	 T	 1	 27	 1	 right	 L	 1.569	 l	 1
2	 T	 1	 28	 0	 x	 R	 2.669	 r	 1
2	 T	 1	 29	 1	 right	 R	 0.701	 l	 1
2	 T	 1	 30	 0	 x	 R	 2.669	 r	 1
2	 T	 1	 31	 1	 right	 L	 1.419	 l	 1
2	 T	 1	 32	 1	 left	 L	 0.702	 l	 1
2	 T	 1	 33	 1	 right	 R	 0.618	 l	 1
2	 T	 1	 34	 0	 x	 R	 2.402	 r	 1
2	 T	 1	 35	 1	 left	 R	 2.069	 r	 0
2	 T	 1	 36	 0	 x	 L	 2.919	 r	 1
2	 T	 1	 37	 1	 right	 L	 0.951	 l	 1
2	 T	 1	 38	 1	 left	 L	 0.935	 l	 1
2	 T	 1	 39	 1	 right	 L	 0.902	 l	 1
2	 T	 1	 40	 1	 left	 R	 2.403	 r	 0
2	 T	 1	 41	 1	 left	 L	 0.702	 l	 1
2	 T	 1	 42	 0	 x	 L	 2.669	 r	 1
2	 T	 1	 43	 0	 x	 L	 2.869	 r	 1
2	 T	 1	 44	 1	 left	 R	 1.386	 l	 1
2	 T	 1	 45	 1	 right	 R	 0.685	 l	 1
2	 T	 1	 46	 0	 x	 R	 2.686	 r	 1
2	 T	 1	 47	 0	 x	 L	 2.535	 r	 1
2	 T	 1	 48	 1	 left	 L	 0.669	 l	 1
2	 T	 1	 49	 1	 right	 L	 1.335	 r	 0
2	 T	 1	 50	 1	 right	 R	 0.634	 l	 1
2	 T	 1	 51	 0	 x	 L	 2.586	 r	 1
2	 T	 1	 52	 1	 right	 R	 0.601	 l	 1
2	 T	 1	 53	 1	 right	 R	 0.652	 l	 1
2	 T	 1	 54	 0	 x	 L	 2.369	 r	 1
2	 T	 1	 55	 1	 right	 R	 0.551	 l	 1
2	 T	 1	 56	 0	 x	 R	 2.486	 r	 1
2	 T	 1	 57	 1	 left	 L	 0.752	 l	 1
2	 T	 1	 58	 1	 right	 R	 0.585	 l	 1
2	 T	 1	 59	 1	 left	 L	 0.568	 l	 1
2	 T	 1	 60	 0	 x	 R	 2.569	 r	 1
2	 T	 1	 61	 1	 right	 L	 2.736	 r	 0
2	 T	 1	 62	 0	 x	 R	 2.436	 r	 1
2	 T	 1	 63	 0	 x	 R	 2.686	 r	 1
2	 T	 1	 64	 1	 left	 R	 3.003	 r	 0
2	 T	 1	 65	 0	 x	 R	 2.636	 r	 1
2	 T	 1	 66	 1	 left	 R	 2.636	 r	 0
2	 T	 1	 67	 1	 left	 L	 0.735	 l	 1
2	 T	 1	 68	 1	 left	 R	 2.203	 l	 1
2	 T	 1	 69	 1	 right	 L	 3.236	 r	 0
2	 T	 1	 70	 1	 left	 R	 2.853	 r	 0
2	 T	 1	 71	 1	 right	 L	 0.935	 l	 1
2	 T	 1	 72	 0	 x	 R	 2.736	 r	 1
2	 T	 1	 73	 0	 x	 L	 2.703	 r	 1
2	 T	 1	 74	 0	 x	 R	 2.569	 r	 1
2	 T	 1	 75	 1	 left	 R	 1.085	 l	 1
2	 T	 1	 76	 1	 left	 R	 2.469	 r	 0
2	 T	 1	 77	 1	 left	 L	 0.618	 l	 1
2	 T	 1	 78	 1	 left	 L	 0.901	 l	 1
2	 T	 1	 79	 0	 x	 L	 2.819	 r	 1
2	 T	 1	 80	 1	 right	 L	 2.369	 l	 1
2	 T	 1	 81	 0	 x	 R	 2.636	 r	 1
2	 T	 1	 82	 0	 x	 R	 2.502	 r	 1
2	 T	 1	 83	 1	 right	 R	 0.818	 l	 1
2	 T	 1	 84	 0	 x	 L	 2.336	 r	 1
2	 T	 1	 85	 0	 x	 L	 1.852	 r	 1
2	 T	 1	 86	 1	 left	 R	 2.119	 r	 0
2	 T	 1	 87	 0	 x	 L	 2.452	 r	 1
2	 T	 1	 88	 0	 x	 R	 2.436	 r	 1
2	 T	 1	 89	 0	 x	 L	 2.853	 r	 1
2	 T	 1	 90	 0	 x	 L	 2.652	 r	 1
2	 T	 1	 91	 0	 x	 L	 2.703	 r	 1
2	 T	 1	 92	 1	 left	 L	 0.685	 l	 1
2	 T	 1	 93	 1	 left	 L	 0.735	 l	 1
2	 T	 1	 94	 0	 x	 L	 1.868	 r	 1
2	 T	 1	 95	 0	 x	 L	 2.503	 r	 1
2	 T	 1	 96	 1	 right	 L	 2.152	 r	 0
2	 U	 2	 1	 0	 x	 L	 3.420	 r	 1
2	 U	 2	 2	 1	 left	 L	 0.585	 l	 1
2	 U	 2	 3	 1	 left	 L	 0.651	 l	 1
2	 U	 2	 4	 0	 x	 R	 2.086	 r	 1
2	 U	 2	 5	 1	 left	 L	 0.652	 l	 1
2	 U	 2	 6	 0	 x	 R	 2.236	 r	 1
2	 U	 2	 7	 0	 x	 R	 1.969	 r	 1
2	 U	 2	 8	 1	 left	 R	 2.735	 r	 0
2	 U	 2	 9	 0	 x	 L	 4.920	 r	 1
2	 U	 2	 10	 0	 x	 L	 2.836	 r	 1
2	 U	 2	 11	 1	 left	 R	 2.519	 r	 0
2	 U	 2	 12	 1	 left	 L	 0.684	 l	 1
2	 U	 2	 13	 1	 right	 L	 2.385	 r	 0
2	 U	 2	 14	 1	 right	 L	 0.919	 l	 1
2	 U	 2	 15	 1	 right	 L	 1.068	 l	 1
2	 U	 2	 16	 0	 x	 R	 4.237	 r	 1
2	 U	 2	 17	 0	 x	 R	 4.670	 r	 1
2	 U	 2	 18	 1	 right	 R	 0.685	 l	 1
2	 U	 2	 19	 0	 x	 L	 3.119	 r	 1
2	 U	 2	 20	 0	 x	 L	 2.852	 r	 1
2	 U	 2	 21	 1	 left	 L	 0.668	 l	 1
2	 U	 2	 22	 0	 x	 L	 3.102	 r	 1
2	 U	 2	 23	 1	 left	 L	 0.618	 l	 1
2	 U	 2	 24	 1	 right	 R	 0.635	 l	 1
2	 U	 2	 25	 0	 x	 R	 3.053	 r	 1
2	 U	 2	 26	 1	 left	 R	 3.153	 r	 0
2	 U	 2	 27	 1	 right	 L	 3.220	 r	 0
2	 U	 2	 28	 0	 x	 R	 5.154	 r	 1
2	 U	 2	 29	 0	 x	 R	 3.653	 r	 1
2	 U	 2	 30	 0	 x	 R	 4.103	 r	 1
2	 U	 2	 31	 0	 x	 L	 2.819	 r	 1
2	 U	 2	 32	 1	 left	 R	 0.952	 l	 1
2	 U	 2	 33	 0	 x	 L	 2.153	 r	 1
2	 U	 2	 34	 0	 x	 R	 3.636	 r	 1
2	 U	 2	 35	 0	 x	 L	 2.436	 r	 1
2	 U	 2	 36	 1	 right	 L	 1.068	 l	 1
2	 U	 2	 37	 1	 left	 L	 0.718	 l	 1
2	 U	 2	 38	 0	 x	 L	 2.386	 r	 1
2	 U	 2	 39	 1	 right	 R	 0.685	 l	 1
2	 U	 2	 40	 1	 left	 L	 0.669	 l	 1
2	 U	 2	 41	 0	 x	 L	 2.619	 r	 1
2	 U	 2	 42	 1	 left	 L	 0.685	 l	 1
2	 U	 2	 43	 0	 x	 R	 2.169	 r	 1
2	 U	 2	 44	 0	 x	 R	 1.719	 r	 1
2	 U	 2	 45	 1	 right	 R	 0.635	 l	 1
2	 U	 2	 46	 1	 left	 R	 0.969	 l	 1
2	 U	 2	 47	 1	 right	 R	 0.585	 l	 1
2	 U	 2	 48	 1	 left	 R	 2.452	 r	 0
2	 U	 2	 49	 1	 right	 L	 0.968	 l	 1
2	 U	 2	 50	 0	 x	 L	 1.986	 r	 1
2	 U	 2	 51	 1	 right	 L	 2.302	 r	 0
2	 U	 2	 52	 1	 left	 L	 0.634	 l	 1
2	 U	 2	 53	 1	 right	 R	 0.619	 l	 1
2	 U	 2	 54	 0	 x	 L	 3.886	 r	 1
2	 U	 2	 55	 0	 x	 R	 4.187	 r	 1
2	 U	 2	 56	 0	 x	 R	 3.853	 r	 1
2	 U	 2	 57	 0	 x	 R	 3.820	 r	 1
2	 U	 2	 58	 0	 x	 L	 2.736	 r	 1
2	 U	 2	 59	 0	 x	 R	 2.402	 r	 1
2	 U	 2	 60	 1	 right	 R	 0.635	 l	 1
2	 U	 2	 61	 1	 right	 R	 0.535	 l	 1
2	 U	 2	 62	 0	 x	 R	 3.836	 r	 1
2	 U	 2	 63	 0	 x	 R	 3.486	 r	 1
2	 U	 2	 64	 1	 left	 R	 3.086	 r	 0
2	 U	 2	 65	 1	 left	 R	 1.469	 l	 1
2	 U	 2	 66	 1	 right	 L	 0.701	 l	 1
2	 U	 2	 67	 0	 x	 R	 3.436	 r	 1
2	 U	 2	 68	 0	 x	 R	 2.702	 r	 1
2	 U	 2	 69	 1	 right	 L	 1.652	 l	 1
2	 U	 2	 70	 0	 x	 L	 3.820	 r	 1
2	 U	 2	 71	 0	 x	 R	 4.020	 r	 1
2	 U	 2	 72	 0	 x	 L	 2.686	 r	 1
2	 U	 2	 73	 1	 left	 L	 0.718	 l	 1
2	 U	 2	 74	 1	 right	 R	 0.618	 l	 1
2	 U	 2	 75	 1	 right	 L	 1.752	 r	 0
2	 U	 2	 76	 1	 left	 R	 1.719	 l	 1
2	 U	 2	 77	 1	 left	 R	 3.319	 r	 0
2	 U	 2	 78	 0	 x	 L	 4.103	 r	 1
2	 U	 2	 79	 0	 x	 R	 4.187	 r	 1
2	 U	 2	 80	 1	 right	 R	 0.618	 l	 1
2	 U	 2	 81	 0	 x	 L	 3.736	 r	 1
2	 U	 2	 82	 0	 x	 L	 4.770	 r	 1
2	 U	 2	 83	 0	 x	 L	 3.302	 r	 1
2	 U	 2	 84	 1	 right	 R	 0.869	 l	 1
2	 U	 2	 85	 1	 right	 R	 0.551	 l	 1
2	 U	 2	 86	 1	 left	 R	 0.902	 l	 1
2	 U	 2	 87	 0	 x	 L	 3.353	 r	 1
2	 U	 2	 88	 1	 right	 L	 1.885	 l	 1
2	 U	 2	 89	 0	 x	 L	 3.002	 r	 1
2	 U	 2	 90	 0	 x	 L	 3.019	 r	 1
2	 U	 2	 91	 0	 x	 R	 4.020	 r	 1
2	 U	 2	 92	 0	 x	 R	 4.053	 r	 1
2	 U	 2	 93	 1	 right	 L	 1.669	 l	 1
2	 U	 2	 94	 1	 left	 L	 0.602	 l	 1
2	 U	 2	 95	 1	 left	 R	 4.436	 l	 1
2	 U	 2	 96	 0	 x	 L	 4.087	 r	 1
6	 T	 1	 1	 0	 x	 R	 0.871	 r	 1
6	 T	 1	 2	 1	 left	 R	 0.971	 r	 0
6	 T	 1	 3	 0	 x	 R	 1.261	 r	 1
6	 T	 1	 4	 0	 x	 L	 1.592	 r	 1
6	 T	 1	 5	 0	 x	 R	 1.271	 r	 1
6	 T	 1	 6	 1	 right	 R	 0.781	 l	 1
6	 T	 1	 7	 0	 x	 R	 1.171	 r	 1
6	 T	 1	 8	 1	 left	 R	 0.851	 r	 0
6	 T	 1	 9	 0	 x	 L	 1.752	 r	 1
6	 T	 1	 10	 0	 x	 R	 1.291	 r	 1
6	 T	 1	 11	 1	 left	 L	 1.122	 l	 1
6	 T	 1	 12	 1	 left	 R	 0.891	 r	 0
6	 T	 1	 13	 0	 x	 L	 1.622	 r	 1
6	 T	 1	 14	 1	 right	 R	 0.751	 l	 1
6	 T	 1	 15	 0	 x	 L	 0.961	 r	 1
6	 T	 1	 16	 1	 right	 R	 1.141	 l	 1
6	 T	 1	 17	 0	 x	 R	 0.871	 r	 1
6	 T	 1	 18	 0	 x	 R	 0.801	 r	 1
6	 T	 1	 19	 1	 right	 L	 0.851	 r	 0
6	 T	 1	 20	 1	 left	 L	 0.782	 l	 1
6	 T	 1	 21	 1	 left	 L	 0.711	 l	 1
6	 T	 1	 22	 1	 left	 R	 1.201	 r	 0
6	 T	 1	 23	 1	 right	 R	 0.712	 l	 1
6	 T	 1	 24	 0	 x	 L	 1.361	 r	 1
6	 T	 1	 25	 0	 x	 L	 1.241	 r	 1
6	 T	 1	 26	 1	 right	 L	 1.271	 r	 0
6	 T	 1	 27	 0	 x	 R	 1.291	 r	 1
6	 T	 1	 28	 0	 x	 R	 1.491	 r	 1
6	 T	 1	 29	 1	 right	 R	 0.892	 l	 1
6	 T	 1	 30	 1	 left	 R	 1.221	 r	 0
6	 T	 1	 31	 1	 left	 R	 1.651	 r	 0
6	 T	 1	 32	 0	 x	 L	 2.002	 r	 1
6	 T	 1	 33	 0	 x	 L	 1.591	 r	 1
6	 T	 1	 34	 1	 right	 L	 1.452	 r	 0
6	 T	 1	 35	 0	 x	 R	 1.611	 r	 1
6	 T	 1	 36	 0	 x	 R	 1.511	 r	 1
6	 T	 1	 37	 1	 right	 L	 1.602	 r	 0
6	 T	 1	 38	 1	 left	 R	 1.071	 r	 0
6	 T	 1	 39	 1	 left	 L	 0.802	 l	 1
6	 T	 1	 40	 1	 left	 R	 1.441	 r	 0
6	 T	 1	 41	 0	 x	 L	 1.361	 r	 1
6	 T	 1	 42	 1	 left	 L	 0.961	 l	 1
6	 T	 1	 43	 1	 left	 R	 1.422	 r	 0
6	 T	 1	 44	 0	 x	 L	 1.081	 r	 1
6	 T	 1	 45	 0	 x	 L	 1.081	 r	 1
6	 T	 1	 46	 0	 x	 L	 0.921	 r	 1
6	 T	 1	 47	 0	 x	 L	 0.921	 r	 1
6	 T	 1	 48	 1	 left	 R	 1.511	 r	 0
6	 T	 1	 49	 0	 x	 L	 0.901	 r	 1
6	 T	 1	 50	 1	 right	 R	 0.671	 l	 1
6	 T	 1	 51	 0	 x	 L	 0.981	 r	 1
6	 T	 1	 52	 0	 x	 R	 1.492	 r	 1
6	 T	 1	 53	 1	 left	 L	 0.931	 l	 1
6	 T	 1	 54	 1	 right	 L	 0.802	 r	 0
6	 T	 1	 55	 1	 left	 L	 0.732	 l	 1
6	 T	 1	 56	 1	 right	 R	 0.671	 l	 1
6	 T	 1	 57	 1	 right	 R	 0.791	 l	 1
6	 T	 1	 58	 1	 right	 L	 0.972	 r	 0
6	 T	 1	 59	 0	 x	 R	 1.321	 r	 1
6	 T	 1	 60	 0	 x	 L	 0.801	 r	 1
6	 T	 1	 61	 0	 x	 L	 0.802	 r	 1
6	 T	 1	 62	 0	 x	 L	 0.651	 r	 1
6	 T	 1	 63	 0	 x	 R	 0.921	 r	 1
6	 T	 1	 64	 1	 right	 R	 0.581	 l	 1
6	 T	 1	 65	 1	 left	 R	 0.792	 r	 0
6	 T	 1	 66	 0	 x	 R	 0.881	 r	 1
