observer,cd,targ_side,bk,t,rt,acc
r21,reward,absent,block 2,156,4.051,1
r21,reward,homogeneous,block 2,157,0.881,1
r21,reward,homogeneous,block 2,158,0.85,1
r21,reward,homogeneous,block 2,159,0.67,1
r21,reward,heterogeneous,block 2,160,4.104,1
r21,reward,heterogeneous,block 2,161,3.25,0
r21,reward,homogeneous,block 2,162,2.001,1
r21,reward,heterogeneous,block 2,163,2.019,1
r21,reward,absent,block 2,164,4.056,1
r21,reward,homogeneous,block 2,165,0.817,1
r21,reward,absent,block 2,166,2.804,1
r21,reward,absent,block 2,167,2.435,1
r21,reward,homogeneous,block 2,168,0.648,1
r21,reward,absent,block 2,169,3.662,1
r21,reward,absent,block 2,170,4.42,1
r21,reward,absent,block 2,171,3.412,1
r21,reward,homogeneous,block 2,172,0.759,1
r21,reward,heterogeneous,block 2,173,5.084,1
r21,reward,absent,block 2,174,4.456,1
r21,reward,absent,block 2,175,4.191,1
r21,reward,absent,block 2,176,3.711,1
r21,reward,heterogeneous,block 2,177,4.114,0
r21,reward,absent,block 2,178,4.176,1
r21,reward,heterogeneous,block 2,179,1.202,1
r21,reward,absent,block 2,180,3.813,1
r21,reward,homogeneous,block 2,181,0.72,1
r21,reward,homogeneous,block 2,182,1.089,1
r21,reward,homogeneous,block 2,183,0.728,1
r21,reward,homogeneous,block 2,184,0.709,1
r21,reward,absent,block 2,185,4.749,1
r21,reward,absent,block 2,186,3.781,1
r21,reward,absent,block 2,187,3.522,1
r21,reward,absent,block 2,188,3.454,1
r21,reward,homogeneous,block 2,189,1.258,1
r21,reward,homogeneous,block 2,190,0.8,1
r21,reward,homogeneous,block 2,191,0.619,1
r21,reward,absent,block 2,192,4.563,1
r23,reward,homogeneous,block 2,97,1.246,1
r23,reward,absent,block 2,98,2.887,1
r23,reward,heterogeneous,block 2,99,2.964,1
r23,reward,heterogeneous,block 2,100,1.831,0
r23,reward,homogeneous,block 2,101,0.909,1
r23,reward,absent,block 2,102,1.552,1
r23,reward,absent,block 2,103,2.885,1
r23,reward,absent,block 2,104,2.001,1
r23,reward,absent,block 2,105,1.682,1
r23,reward,heterogeneous,block 2,106,1.332,0
r23,reward,absent,block 2,107,2.421,0
r23,reward,homogeneous,block 2,108,0.921,1
r23,reward,homogeneous,block 2,109,1.299,1
r23,reward,heterogeneous,block 2,110,1.924,1
r23,reward,absent,block 2,111,2.444,1
r23,reward,heterogeneous,block 2,112,2.164,0
r23,reward,heterogeneous,block 2,113,2.253,1
r23,reward,absent,block 2,114,1.702,1
r23,reward,absent,block 2,115,2.353,1
r23,reward,heterogeneous,block 2,116,1.701,0
r23,reward,absent,block 2,117,6.491,1
r23,reward,absent,block 2,118,2.76,1
r23,reward,absent,block 2,119,2.248,1
r23,reward,absent,block 2,120,4.22,1
r23,reward,homogeneous,block 2,121,0.802,1
r23,reward,heterogeneous,block 2,122,1.064,0
r23,reward,heterogeneous,block 2,123,3.434,1
r23,reward,homogeneous,block 2,124,0.671,1
r23,reward,homogeneous,block 2,125,0.692,1
r23,reward,heterogeneous,block 2,126,1.739,0
r23,reward,absent,block 2,127,1.947,0
r23,reward,absent,block 2,128,2.321,1
r23,reward,absent,block 2,129,3.851,1
r23,reward,absent,block 2,130,3.922,1
r23,reward,heterogeneous,block 2,131,3.22,0
r23,reward,heterogeneous,block 2,132,3.753,0
r23,reward,absent,block 2,133,1.579,0
r23,reward,absent,block 2,134,5.5,1
r23,reward,heterogeneous,block 2,135,1.644,0
r23,reward,heterogeneous,block 2,136,2.292,0
r23,reward,absent,block 2,137,1.66,0
r23,reward,homogeneous,block 2,138,0.9,1
r23,reward,homogeneous,block 2,139,0.699,1
r23,reward,heterogeneous,block 2,140,1.813,0
r23,reward,homogeneous,block 2,141,0.75,1
r23,reward,absent,block 2,142,3.443,1
r23,reward,heterogeneous,block 2,143,1.242,1
r23,reward,homogeneous,block 2,144,0.76,1
r23,reward,absent,block 2,145,5.242,1
r23,reward,homogeneous,block 2,146,0.85,1
r23,reward,absent,block 2,147,1.534,1
r23,reward,absent,block 2,148,2.963,1
r23,reward,heterogeneous,block 2,149,3.954,1
r23,reward,homogeneous,block 2,150,1.042,1
r23,reward,heterogeneous,block 2,151,3.172,0
r23,reward,absent,block 2,152,4.882,1
r23,reward,absent,block 2,153,1.999,1
r23,reward,absent,block 2,154,1.841,1
r23,reward,absent,block 2,155,1.76,1
r23,reward,absent,block 2,156,3.018,0
r23,reward,heterogeneous,block 2,157,4.587,0
r23,reward,homogeneous,block 2,158,0.735,1
r23,reward,absent,block 2,159,2.634,1
r23,reward,absent,block 2,160,2.432,1
r23,reward,homogeneous,block 2,161,0.77,1
r23,reward,absent,block 2,162,1.219,1
r23,reward,homogeneous,block 2,163,0.791,1
r23,reward,homogeneous,block 2,164,0.77,1
r23,reward,absent,block 2,165,3.993,1
r23,reward,heterogeneous,block 2,166,5.335,0
r23,reward,absent,block 2,167,3.02,1
r23,reward,heterogeneous,block 2,168,2.523,0
r23,reward,absent,block 2,169,3.529,1
r23,reward,heterogeneous,block 2,170,1.639,1
r23,reward,absent,block 2,171,2.121,1
r23,reward,homogeneous,block 2,172,0.83,1
r23,reward,homogeneous,block 2,173,0.619,1
r23,reward,absent,block 2,174,3.59,1
r23,reward,absent,block 2,175,1.722,1
r23,reward,absent,block 2,176,1.188,1
r23,reward,absent,block 2,177,1.332,1
r23,reward,homogeneous,block 2,178,0.88,1
r23,reward,homogeneous,block 2,179,0.789,1
r23,reward,homogeneous,block 2,180,0.713,1
r23,reward,absent,block 2,181,4.051,1
r23,reward,absent,block 2,182,3.431,1
r23,reward,absent,block 2,183,3.691,1
r23,reward,absent,block 2,184,3.422,1
r23,reward,homogeneous,block 2,185,0.713,1
r23,reward,absent,block 2,186,3.099,0
r23,reward,homogeneous,block 2,187,1.018,1
r23,reward,absent,block 2,188,1.779,1
r23,reward,heterogeneous,block 2,189,2.993,0
r23,reward,absent,block 2,190,3.299,1
r23,reward,heterogeneous,block 2,191,3.59,0
r23,reward,absent,block 2,192,3.801,1
r24,flat,homogeneous,block 2,97,1.156,1
r24,flat,absent,block 2,98,2.522,1
r24,flat,heterogeneous,block 2,99,2.17,0
r24,flat,homogeneous,block 2,100,1.32,1
r24,flat,heterogeneous,block 2,101,2.522,0
r24,flat,homogeneous,block 2,102,1.999,1
r24,flat,heterogeneous,block 2,103,4.4,1
r24,flat,heterogeneous,block 2,104,1.381,0
r24,flat,heterogeneous,block 2,105,4.163,1
r24,flat,homogeneous,block 2,106,1.223,1
r24,flat,heterogeneous,block 2,107,7.293,0
r24,flat,homogeneous,block 2,108,0.936,1
r24,flat,heterogeneous,block 2,109,12.73,0
r24,flat,absent,block 2,110,13.994,1
r24,flat,absent,block 2,111,9.174,1
r24,flat,heterogeneous,block 2,112,9.257,1
r24,flat,homogeneous,block 2,113,0.904,1
r24,flat,absent,block 2,114,1.629,1
r24,flat,absent,block 2,115,2.321,1
r24,flat,absent,block 2,116,2.251,1
r24,flat,absent,block 2,117,1.928,0
r24,flat,absent,block 2,118,4.049,0
r24,flat,absent,block 2,119,2.22,0
r24,flat,homogeneous,block 2,120,1.272,1
r24,flat,homogeneous,block 2,121,0.859,1
r24,flat,absent,block 2,122,12.053,1
r24,flat,absent,block 2,123,9.417,1
r24,flat,absent,block 2,124,11.282,1
r24,flat,heterogeneous,block 2,125,7.705,1
r24,flat,absent,block 2,126,15.834,0
r24,flat,absent,block 2,127,12.256,1
r24,flat,absent,block 2,128,14.16,1
r24,flat,absent,block 2,129,11.635,1
r24,flat,absent,block 2,130,9.682,1
r24,flat,heterogeneous,block 2,131,8.983,1
r24,flat,homogeneous,block 2,132,0.942,1
r24,flat,homogeneous,block 2,133,0.918,1
r24,flat,homogeneous,block 2,134,0.896,1
r24,flat,heterogeneous,block 2,135,1.423,0
r24,flat,heterogeneous,block 2,136,2.182,1
r24,flat,heterogeneous,block 2,137,1.833,0
r24,flat,absent,block 2,138,2.796,0
r24,flat,heterogeneous,block 2,139,2.68,0
r24,flat,heterogeneous,block 2,140,2.23,1
r24,flat,absent,block 2,141,2.254,1
r24,flat,absent,block 2,142,2.393,0
r24,flat,homogeneous,block 2,143,1.18,1
r24,flat,absent,block 2,144,11.486,1
r24,flat,absent,block 2,145,2.535,1
r24,flat,absent,block 2,146,1.273,1
r24,flat,absent,block 2,147,1.668,1
r24,flat,heterogeneous,block 2,148,1.502,0
r24,flat,absent,block 2,149,5.183,0
r24,flat,absent,block 2,150,1.038,1
r24,flat,heterogeneous,block 2,151,2.677,1
r24,flat,absent,block 2,152,2.299,1
r24,flat,heterogeneous,block 2,153,4.331,0
r24,flat,absent,block 2,154,10.752,0
r24,flat,absent,block 2,155,10.795,1
r24,flat,homogeneous,block 2,156,1.19,1
r24,flat,absent,block 2,157,5.181,0
r24,flat,absent,block 2,158,2.469,1
r24,flat,homogeneous,block 2,159,1.536,1
r24,flat,absent,block 2,160,5.048,1
r24,flat,absent,block 2,161,1.433,1
r24,flat,homogeneous,block 2,162,1.232,1
r24,flat,absent,block 2,163,3.799,1
r24,flat,homogeneous,block 2,164,0.854,1
r24,flat,absent,block 2,165,0.952,1
r24,flat,absent,block 2,166,0.667,0
r24,flat,absent,block 2,167,2.182,1
r24,flat,absent,block 2,168,1.681,1
r24,flat,heterogeneous,block 2,169,1.722,1
r24,flat,heterogeneous,block 2,170,1.251,0
r24,flat,homogeneous,block 2,171,1.246,1
r24,flat,heterogeneous,block 2,172,1.231,0
r24,flat,homogeneous,block 2,173,1.055,1
r24,flat,homogeneous,block 2,174,1.012,1
r24,flat,absent,block 2,175,2.082,0
r24,flat,absent,block 2,176,12.769,1
r24,flat,heterogeneous,block 2,177,11.457,0
r24,flat,absent,block 2,178,16.604,1
r24,flat,absent,block 2,179,6.307,1
r24,flat,absent,block 2,180,0.87,1
r24,flat,homogeneous,block 2,181,1.269,1
r24,flat,homogeneous,block 2,182,0.778,1
r24,flat,homogeneous,block 2,183,0.85,1
r24,flat,absent,block 2,184,1.247,1
r24,flat,absent,block 2,185,0.764,1
r24,flat,absent,block 2,186,0.833,1
r24,flat,homogeneous,block 2,187,0.914,1
r24,flat,heterogeneous,block 2,188,0.837,0
r24,flat,absent,block 2,189,1.068,1
r24,flat,absent,block 2,190,0.793,1
r24,flat,heterogeneous,block 2,191,0.707,0
r24,flat,homogeneous,block 2,192,1.009,1
r25,reward,absent,block 2,97,1.161,1
r25,reward,homogeneous,block 2,98,0.711,1
r25,reward,absent,block 2,99,0.969,1
r25,reward,absent,block 2,100,1.051,1
r25,reward,heterogeneous,block 2,101,0.948,0
r25,reward,homogeneous,block 2,102,0.724,1
r25,reward,absent,block 2,103,0.986,1
r25,reward,heterogeneous,block 2,104,0.879,0
r25,reward,homogeneous,block 2,105,0.7,1
r25,reward,homogeneous,block 2,106,0.686,1
r25,reward,absent,block 2,107,0.861,1
r25,reward,absent,block 2,108,0.92,1
r25,reward,absent,block 2,109,0.932,1
r25,reward,heterogeneous,block 2,110,0.794,0
r25,reward,absent,block 2,111,1.302,1
r25,reward,absent,block 2,112,0.946,1
r25,reward,homogeneous,block 2,113,0.752,1
r25,reward,homogeneous,block 2,114,0.766,1
r25,reward,homogeneous,block 2,115,0.634,1
r25,reward,heterogeneous,block 2,116,1.019,0
r25,reward,heterogeneous,block 2,117,1.186,1
r25,reward,heterogeneous,block 2,118,1.375,0
r25,reward,heterogeneous,block 2,119,1.632,0
r25,reward,homogeneous,block 2,120,0.75,1
r25,reward,absent,block 2,121,1.047,1
r25,reward,absent,block 2,122,1.667,1
r25,reward,homogeneous,block 2,123,0.68,1
r25,reward,homogeneous,block 2,124,0.637,1
r25,reward,homogeneous,block 2,125,0.605,1
r25,reward,heterogeneous,block 2,126,0.861,0
r25,reward,absent,block 2,127,1.32,1
r25,reward,absent,block 2,128,0.998,1
r25,reward,heterogeneous,block 2,129,0.94,0
r25,reward,absent,block 2,130,1.221,1
r25,reward,absent,block 2,131,0.911,1
r25,reward,absent,block 2,132,1.049,1
r25,reward,heterogeneous,block 2,133,0.883,0
r25,reward,heterogeneous,block 2,134,0.883,0
r25,reward,homogeneous,block 2,135,0.786,1
r25,reward,homogeneous,block 2,136,0.605,1
r25,reward,heterogeneous,block 2,137,1.2,1
r25,reward,absent,block 2,138,0.738,1
r25,reward,heterogeneous,block 2,139,0.849,0
r25,reward,absent,block 2,140,1.262,1
r25,reward,heterogeneous,block 2,141,0.92,0
r25,reward,heterogeneous,block 2,142,1.379,0
r25,reward,absent,block 2,143,1.651,0
r25,reward,heterogeneous,block 2,144,1.131,1
r25,reward,absent,block 2,145,1.22,1
r25,reward,absent,block 2,146,1.201,1
r25,reward,homogeneous,block 2,147,0.817,1
r25,reward,absent,block 2,148,0.98,1
r25,reward,homogeneous,block 2,149,0.561,1
r25,reward,absent,block 2,150,0.687,1
r25,reward,homogeneous,block 2,151,0.65,1
r25,reward,homogeneous,block 2,152,0.702,1
r25,reward,absent,block 2,153,1.094,1
r25,reward,absent,block 2,154,0.884,1
r25,reward,heterogeneous,block 2,155,1.052,0
r25,reward,heterogeneous,block 2,156,0.944,1
r25,reward,homogeneous,block 2,157,0.711,1
r25,reward,absent,block 2,158,0.856,1
r25,reward,homogeneous,block 2,159,0.731,1
r25,reward,absent,block 2,160,0.893,1
r25,reward,homogeneous,block 2,161,0.765,1
r25,reward,absent,block 2,162,0.817,1
r25,reward,absent,block 2,163,0.886,1
r25,reward,homogeneous,block 2,164,0.628,1
r25,reward,absent,block 2,165,0.846,1
r25,reward,absent,block 2,166,0.64,1
r25,reward,absent,block 2,167,0.962,1
r25,reward,absent,block 2,168,0.693,1
r25,reward,absent,block 2,169,1.144,1
r25,reward,absent,block 2,170,1.063,1
r25,reward,heterogeneous,block 2,171,0.769,1
r25,reward,heterogeneous,block 2,172,1.087,0
r25,reward,homogeneous,block 2,173,0.566,1
r25,reward,absent,block 2,174,0.982,1
r25,reward,absent,block 2,175,0.785,1
r25,reward,absent,block 2,176,0.691,1
r25,reward,absent,block 2,177,0.871,1
r25,reward,heterogeneous,block 2,178,0.922,0
r25,reward,heterogeneous,block 2,179,1.206,0
r25,reward,absent,block 2,180,1.183,1
r25,reward,absent,block 2,181,1.204,1
r25,reward,heterogeneous,block 2,182,1.392,0
r25,reward,absent,block 2,183,1.284,1
r25,reward,absent,block 2,184,1.016,1
r25,reward,heterogeneous,block 2,185,1.116,0
r25,reward,absent,block 2,186,1.702,1
r25,reward,absent,block 2,187,1.079,1
r25,reward,absent,block 2,188,1.207,1
r25,reward,homogeneous,block 2,189,0.763,1
r25,reward,absent,block 2,190,0.74,1
r25,reward,absent,block 2,191,0.863,1
r25,reward,homogeneous,block 2,192,1.012,1
r26,flat,heterogeneous,block 2,97,7.81,1
r26,flat,absent,block 2,98,14.276,1
r26,flat,heterogeneous,block 2,99,12.706,1
r26,flat,homogeneous,block 2,100,1.211,1
r26,flat,absent,block 2,101,16.914,1
r26,flat,heterogeneous,block 2,102,18.218,1
r26,flat,absent,block 2,103,21.547,1
r26,flat,absent,block 2,104,20.671,1
r26,flat,absent,block 2,105,21.107,1
r26,flat,absent,block 2,106,19.387,1
r26,flat,absent,block 2,107,21.068,1
r26,flat,absent,block 2,108,14.933,1
r26,flat,heterogeneous,block 2,109,15.857,1
r26,flat,absent,block 2,110,27.08,1
r26,flat,homogeneous,block 2,111,0.901,1
r26,flat,heterogeneous,block 2,112,28.973,1
r26,flat,absent,block 2,113,18.92,1
r26,flat,absent,block 2,114,24.616,1
r26,flat,absent,block 2,115,23.345,1
r26,flat,absent,block 2,116,22.914,1
r26,flat,absent,block 2,117,19.905,1
r26,flat,absent,block 2,118,17.615,1
r26,flat,absent,block 2,119,18.896,1
r26,flat,absent,block 2,120,20.525,1
r26,flat,absent,block 2,121,25.727,1
r26,flat,absent,block 2,122,18.328,1
r26,flat,homogeneous,block 2,124,0.963,1
r26,flat,heterogeneous,block 2,125,17.344,0
r26,flat,absent,block 2,126,20.324,1
r26,flat,absent,block 2,127,20.353,1
r26,flat,absent,block 2,128,25.099,1
r26,flat,heterogeneous,block 2,129,16.372,0
r26,flat,heterogeneous,block 2,130,24.274,0
r26,flat,absent,block 2,131,20.184,1
r26,flat,absent,block 2,132,17.245,1
r26,flat,heterogeneous,block 2,133,11.555,0
r26,flat,homogeneous,block 2,134,0.947,1
r26,flat,absent,block 2,135,20.124,1
r26,flat,absent,block 2,136,9.109,1
r26,flat,homogeneous,block 2,137,0.849,1
r26,flat,homogeneous,block 2,138,0.746,1
r26,flat,homogeneous,block 2,139,0.779,1
r26,flat,homogeneous,block 2,140,0.718,1
r26,flat,absent,block 2,141,12.776,1
r26,flat,heterogeneous,block 2,142,16.735,0
r26,flat,absent,block 2,143,24.147,1
r26,flat,heterogeneous,block 2,144,18.147,0
r26,flat,homogeneous,block 2,145,0.839,1
r26,flat,heterogeneous,block 2,146,1.819,1
r26,flat,absent,block 2,147,21.074,1
r26,flat,absent,block 2,148,12.633,1
r26,flat,absent,block 2,149,15.084,1
r26,flat,heterogeneous,block 2,150,10.333,1
r26,flat,absent,block 2,151,27.389,1
r26,flat,homogeneous,block 2,152,0.881,1
r26,flat,homogeneous,block 2,153,0.771,1
r26,flat,heterogeneous,block 2,154,16.864,0
r26,flat,heterogeneous,block 2,155,25.197,0
r26,flat,absent,block 2,156,21.468,1
r26,flat,heterogeneous,block 2,157,12.836,1
r26,flat,heterogeneous,block 2,158,4.28,1
r26,flat,heterogeneous,block 2,159,23.258,0
r26,flat,homogeneous,block 2,160,0.899,1
r26,flat,homogeneous,block 2,161,0.719,1
r26,flat,homogeneous,block 2,162,0.752,1
r26,flat,homogeneous,block 2,163,0.762,1
r26,flat,homogeneous,block 2,164,0.757,1
r26,flat,absent,block 2,165,9.832,0
r26,flat,absent,block 2,166,12.524,1
r26,flat,homogeneous,block 2,167,1.008,1
r26,flat,absent,block 2,168,18.396,1
r26,flat,absent,block 2,169,16.527,1
r26,flat,homogeneous,block 2,170,0.741,1
r26,flat,absent,block 2,171,17.705,1
r26,flat,homogeneous,block 2,172,0.768,1
r26,flat,absent,block 2,173,11.593,1
r26,flat,homogeneous,block 2,174,0.81,1
r26,flat,homogeneous,block 2,175,0.788,1
r26,flat,absent,block 2,176,13.758,1
r26,flat,homogeneous,block 2,177,0.735,1
r26,flat,absent,block 2,178,13.007,1
r26,flat,absent,block 2,179,13.051,1
r26,flat,absent,block 2,180,20.178,1
r26,flat,absent,block 2,181,13.903,1
r26,flat,absent,block 2,182,13.153,1
r26,flat,heterogeneous,block 2,183,11.225,0
r26,flat,absent,block 2,184,16.076,1
r26,flat,heterogeneous,block 2,185,10.353,0
r26,flat,homogeneous,block 2,186,0.845,1
r26,flat,heterogeneous,block 2,187,12.641,0
r26,flat,absent,block 2,188,16.353,1
r26,flat,heterogeneous,block 2,189,15.813,0
r26,flat,heterogeneous,block 2,191,16.692,1
r26,flat,homogeneous,block 2,192,1.09,1
r27,reward,absent,block 2,97,12.953,1
r27,reward,absent,block 2,98,14.483,1
r27,reward,absent,block 2,99,23.769,1
r27,reward,heterogeneous,block 2,100,22.275,0
r27,reward,homogeneous,block 2,101,1.129,1
r27,reward,homogeneous,block 2,102,1.189,1
r27,reward,absent,block 2,103,22.304,1
r27,reward,homogeneous,block 2,104,1.044,1
r27,reward,absent,block 2,105,23.087,1
r27,reward,absent,block 2,106,10.123,0
r27,reward,absent,block 2,107,21.943,1
r27,reward,heterogeneous,block 2,108,11.831,0
r27,reward,heterogeneous,block 2,109,18.018,1
r27,reward,absent,block 2,110,19.714,1
r27,reward,heterogeneous,block 2,111,14.683,0
r27,reward,homogeneous,block 2,112,1,1
r27,reward,heterogeneous,block 2,113,15.826,0
r27,reward,absent,block 2,114,12.285,1
r27,reward,homogeneous,block 2,115,0.751,1
r27,reward,absent,block 2,116,16.894,1
r27,reward,absent,block 2,117,11.258,1
r27,reward,absent,block 2,118,12.263,1
r27,reward,absent,block 2,119,13.794,1
r27,reward,absent,block 2,120,22.087,1
r27,reward,absent,block 2,121,17.123,1
r27,reward,heterogeneous,block 2,122,7.202,1
r27,reward,homogeneous,block 2,123,0.999,1
r27,reward,absent,block 2,124,16.91,1
r27,reward,homogeneous,block 2,125,0.789,1
r27,reward,homogeneous,block 2,126,0.81,1
r27,reward,absent,block 2,127,17.625,1
r27,reward,heterogeneous,block 2,128,5.151,1
r27,reward,heterogeneous,block 2,129,7.63,1
r27,reward,heterogeneous,block 2,130,8.445,0
r27,reward,absent,block 2,131,18.205,1
r27,reward,homogeneous,block 2,132,0.72,1
r27,reward,absent,block 2,133,17.714,1
r27,reward,homogeneous,block 2,134,1.419,1
r27,reward,homogeneous,block 2,135,0.737,1
r27,reward,homogeneous,block 2,136,0.689,1
r27,reward,absent,block 2,137,18.363,1
r27,reward,heterogeneous,block 2,138,12.076,1
r27,reward,absent,block 2,139,18.018,1
r27,reward,absent,block 2,140,9.754,1
r27,reward,homogeneous,block 2,141,0.64,1
r27,reward,homogeneous,block 2,142,0.72,1
r27,reward,heterogeneous,block 2,143,3.784,1
r27,reward,heterogeneous,block 2,144,4.789,1
r27,reward,absent,block 2,145,10.362,1
r27,reward,absent,block 2,146,10.732,1
r27,reward,absent,block 2,147,17.101,1
r27,reward,homogeneous,block 2,148,0.777,1
r27,reward,absent,block 2,149,19.23,1
r27,reward,heterogeneous,block 2,150,10.364,1
r27,reward,absent,block 2,151,11.694,1
r27,reward,heterogeneous,block 2,152,10.291,1
r27,reward,homogeneous,block 2,153,0.839,1
r27,reward,homogeneous,block 2,154,0.652,1
r27,reward,absent,block 2,155,12.552,1
r27,reward,heterogeneous,block 2,156,10.434,0
r27,reward,absent,block 2,157,18.017,1
r27,reward,heterogeneous,block 2,158,16.006,0
r27,reward,heterogeneous,block 2,159,15.046,0
r27,reward,absent,block 2,160,17.713,1
r27,reward,heterogeneous,block 2,161,14.568,0
r27,reward,heterogeneous,block 2,162,17.218,1
r27,reward,homogeneous,block 2,163,0.801,1
r27,reward,absent,block 2,164,18.177,1
r27,reward,absent,block 2,165,1.798,0
r27,reward,absent,block 2,166,11.712,1
r27,reward,heterogeneous,block 2,167,4.03,1
r27,reward,heterogeneous,block 2,168,4.784,1
r27,reward,absent,block 2,169,15.145,1
r27,reward,absent,block 2,170,14.306,1
r27,reward,absent,block 2,171,10.305,1
r27,reward,homogeneous,block 2,172,0.749,1
r27,reward,absent,block 2,173,13.645,1
r27,reward,absent,block 2,174,9.334,1
r27,reward,absent,block 2,175,9.771,1
r27,reward,homogeneous,block 2,176,0.79,1
r27,reward,absent,block 2,177,9.724,1
r27,reward,heterogeneous,block 2,178,8.791,0
r27,reward,absent,block 2,179,13.982,1
r27,reward,absent,block 2,180,11.375,1
r27,reward,absent,block 2,181,8.171,1
r27,reward,heterogeneous,block 2,182,9.008,0
r27,reward,absent,block 2,183,8.936,1
r27,reward,homogeneous,block 2,184,0.81,1
