condition	 subNum	 trialNo	 fixNo	 xFix	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 1	 31	 7	 1273	 670	 easy	 left	 1	 6.032
tex	 1	 31	 8	 1441	 677	 easy	 left	 1	 6.032
tex	 1	 31	 9	 1473	 641	 easy	 left	 1	 6.032
tex	 1	 31	 10	 1026	 308	 easy	 left	 1	 6.032
tex	 1	 31	 11	 1013	 386	 easy	 left	 1	 6.032
tex	 1	 31	 12	 1024	 570	 easy	 left	 1	 6.032
tex	 1	 31	 13	 710	 818	 easy	 left	 1	 6.032
tex	 1	 31	 14	 566	 848	 easy	 left	 1	 6.032
tex	 1	 31	 15	 547	 844	 easy	 left	 1	 6.032
tex	 1	 31	 16	 1056	 922	 easy	 left	 1	 6.032
tex	 1	 31	 17	 1174	 899	 easy	 left	 1	 6.032
tex	 1	 31	 18	 1306	 833	 easy	 left	 1	 6.032
tex	 1	 31	 19	 1300	 311	 easy	 left	 1	 6.032
tex	 1	 31	 20	 740	 196	 easy	 left	 1	 6.032
tex	 1	 31	 21	 1097	 196	 easy	 left	 1	 6.032
tex	 1	 31	 22	 1073	 196	 easy	 left	 1	 6.032
tex	 1	 31	 23	 971	 267	 easy	 left	 1	 6.032
tex	 1	 32	 1	 954	 537	 hard	 right	 1	 8.461
tex	 1	 32	 2	 857	 606	 hard	 right	 1	 8.461
tex	 1	 32	 3	 1120	 766	 hard	 right	 1	 8.461
tex	 1	 32	 4	 973	 741	 hard	 right	 1	 8.461
tex	 1	 32	 5	 514	 590	 hard	 right	 1	 8.461
tex	 1	 32	 6	 594	 643	 hard	 right	 1	 8.461
tex	 1	 32	 7	 539	 639	 hard	 right	 1	 8.461
tex	 1	 32	 8	 462	 399	 hard	 right	 1	 8.461
tex	 1	 32	 9	 933	 286	 hard	 right	 1	 8.461
tex	 1	 32	 10	 828	 271	 hard	 right	 1	 8.461
tex	 1	 32	 11	 756	 376	 hard	 right	 1	 8.461
tex	 1	 32	 12	 515	 300	 hard	 right	 1	 8.461
tex	 1	 32	 13	 545	 356	 hard	 right	 1	 8.461
tex	 1	 32	 14	 707	 564	 hard	 right	 1	 8.461
tex	 1	 32	 15	 678	 556	 hard	 right	 1	 8.461
tex	 1	 32	 16	 888	 700	 hard	 right	 1	 8.461
tex	 1	 32	 17	 1119	 800	 hard	 right	 1	 8.461
tex	 1	 32	 18	 841	 870	 hard	 right	 1	 8.461
tex	 1	 32	 19	 654	 893	 hard	 right	 1	 8.461
tex	 1	 32	 20	 1386	 927	 hard	 right	 1	 8.461
tex	 1	 32	 21	 1406	 513	 hard	 right	 1	 8.461
tex	 1	 32	 22	 1250	 474	 hard	 right	 1	 8.461
tex	 1	 32	 23	 1004	 265	 hard	 right	 1	 8.461
tex	 1	 32	 24	 1062	 343	 hard	 right	 1	 8.461
tex	 1	 32	 25	 599	 259	 hard	 right	 1	 8.461
tex	 1	 32	 26	 752	 349	 hard	 right	 1	 8.461
tex	 1	 32	 27	 889	 493	 hard	 right	 1	 8.461
tex	 1	 32	 28	 852	 460	 hard	 right	 1	 8.461
tex	 1	 32	 29	 1204	 451	 hard	 right	 1	 8.461
tex	 1	 32	 30	 1111	 461	 hard	 right	 1	 8.461
tex	 1	 32	 31	 959	 783	 hard	 right	 1	 8.461
tex	 1	 32	 32	 597	 907	 hard	 right	 1	 8.461
tex	 1	 32	 33	 857	 941	 hard	 right	 1	 8.461
tex	 1	 33	 1	 956	 562	 hard	 left	 1	 4.466
tex	 1	 33	 2	 1051	 448	 hard	 left	 1	 4.466
tex	 1	 33	 3	 1086	 316	 hard	 left	 1	 4.466
tex	 1	 33	 4	 492	 585	 hard	 left	 1	 4.466
tex	 1	 33	 5	 443	 532	 hard	 left	 1	 4.466
tex	 1	 33	 6	 963	 728	 hard	 left	 1	 4.466
tex	 1	 33	 7	 1167	 919	 hard	 left	 1	 4.466
tex	 1	 33	 8	 1164	 785	 hard	 left	 1	 4.466
tex	 1	 33	 9	 1095	 691	 hard	 left	 1	 4.466
tex	 1	 33	 10	 1035	 673	 hard	 left	 1	 4.466
tex	 1	 33	 11	 1042	 699	 hard	 left	 1	 4.466
tex	 1	 33	 12	 499	 845	 hard	 left	 1	 4.466
tex	 1	 33	 13	 644	 910	 hard	 left	 1	 4.466
tex	 1	 33	 14	 828	 275	 hard	 left	 1	 4.466
tex	 1	 33	 15	 735	 296	 hard	 left	 1	 4.466
tex	 1	 33	 16	 645	 258	 hard	 left	 1	 4.466
tex	 1	 33	 17	 1125	 376	 hard	 left	 1	 4.466
tex	 1	 34	 1	 944	 535	 hard	 right	 1	 4.770
tex	 1	 34	 2	 874	 523	 hard	 right	 1	 4.770
tex	 1	 34	 3	 796	 497	 hard	 right	 1	 4.770
tex	 1	 34	 4	 500	 616	 hard	 right	 1	 4.770
tex	 1	 34	 5	 503	 755	 hard	 right	 1	 4.770
tex	 1	 34	 6	 506	 866	 hard	 right	 1	 4.770
tex	 1	 34	 7	 520	 851	 hard	 right	 1	 4.770
tex	 1	 34	 8	 1001	 831	 hard	 right	 1	 4.770
tex	 1	 34	 9	 1293	 849	 hard	 right	 1	 4.770
tex	 1	 34	 10	 1448	 838	 hard	 right	 1	 4.770
tex	 1	 34	 11	 938	 847	 hard	 right	 1	 4.770
tex	 1	 34	 12	 912	 377	 hard	 right	 1	 4.770
tex	 1	 34	 13	 756	 346	 hard	 right	 1	 4.770
tex	 1	 34	 14	 725	 436	 hard	 right	 1	 4.770
tex	 1	 34	 15	 658	 484	 hard	 right	 1	 4.770
tex	 1	 34	 16	 465	 221	 hard	 right	 1	 4.770
tex	 1	 34	 17	 1205	 411	 hard	 right	 1	 4.770
tex	 1	 34	 18	 1099	 461	 hard	 right	 1	 4.770
tex	 1	 35	 1	 952	 546	 hard	 right	 1	 4.832
tex	 1	 35	 2	 846	 528	 hard	 right	 1	 4.832
tex	 1	 35	 3	 1026	 833	 hard	 right	 1	 4.832
tex	 1	 35	 4	 1099	 815	 hard	 right	 1	 4.832
tex	 1	 35	 5	 732	 739	 hard	 right	 1	 4.832
tex	 1	 35	 6	 1023	 829	 hard	 right	 1	 4.832
tex	 1	 35	 7	 1053	 852	 hard	 right	 1	 4.832
tex	 1	 35	 8	 988	 774	 hard	 right	 1	 4.832
tex	 1	 35	 9	 661	 753	 hard	 right	 1	 4.832
tex	 1	 35	 10	 600	 442	 hard	 right	 1	 4.832
tex	 1	 35	 11	 981	 251	 hard	 right	 1	 4.832
tex	 1	 35	 12	 939	 357	 hard	 right	 1	 4.832
tex	 1	 35	 13	 909	 364	 hard	 right	 1	 4.832
tex	 1	 35	 14	 879	 370	 hard	 right	 1	 4.832
tex	 1	 35	 15	 584	 403	 hard	 right	 1	 4.832
tex	 1	 35	 16	 650	 602	 hard	 right	 1	 4.832
tex	 1	 35	 17	 557	 262	 hard	 right	 1	 4.832
tex	 1	 36	 1	 953	 549	 hard	 right	 1	 6.290
tex	 1	 36	 2	 817	 614	 hard	 right	 1	 6.290
tex	 1	 36	 3	 560	 531	 hard	 right	 1	 6.290
tex	 1	 36	 4	 844	 747	 hard	 right	 1	 6.290
tex	 1	 36	 5	 1257	 885	 hard	 right	 1	 6.290
tex	 1	 36	 6	 1003	 875	 hard	 right	 1	 6.290
tex	 1	 36	 7	 870	 701	 hard	 right	 1	 6.290
tex	 1	 36	 8	 707	 948	 hard	 right	 1	 6.290
tex	 1	 36	 9	 479	 925	 hard	 right	 1	 6.290
tex	 1	 36	 10	 854	 719	 hard	 right	 1	 6.290
tex	 1	 36	 11	 770	 727	 hard	 right	 1	 6.290
tex	 1	 36	 12	 1154	 694	 hard	 right	 1	 6.290
tex	 1	 36	 13	 1169	 346	 hard	 right	 1	 6.290
tex	 1	 36	 14	 1006	 438	 hard	 right	 1	 6.290
tex	 1	 36	 15	 775	 423	 hard	 right	 1	 6.290
tex	 1	 36	 16	 822	 482	 hard	 right	 1	 6.290
tex	 1	 36	 17	 638	 430	 hard	 right	 1	 6.290
tex	 1	 36	 18	 570	 362	 hard	 right	 1	 6.290
tex	 1	 36	 19	 531	 326	 hard	 right	 1	 6.290
tex	 1	 36	 20	 488	 307	 hard	 right	 1	 6.290
tex	 1	 36	 21	 762	 337	 hard	 right	 1	 6.290
tex	 1	 36	 22	 670	 371	 hard	 right	 1	 6.290
tex	 1	 37	 1	 922	 519	 easy	 right	 1	 6.470
tex	 1	 37	 2	 841	 505	 easy	 right	 1	 6.470
tex	 1	 37	 3	 564	 557	 easy	 right	 1	 6.470
tex	 1	 37	 4	 610	 371	 easy	 right	 1	 6.470
tex	 1	 37	 5	 577	 601	 easy	 right	 1	 6.470
tex	 1	 37	 6	 1081	 548	 easy	 right	 1	 6.470
tex	 1	 37	 7	 970	 584	 easy	 right	 1	 6.470
tex	 1	 37	 8	 937	 551	 easy	 right	 1	 6.470
tex	 1	 37	 9	 944	 655	 easy	 right	 1	 6.470
tex	 1	 37	 10	 1077	 645	 easy	 right	 1	 6.470
tex	 1	 37	 11	 875	 610	 easy	 right	 1	 6.470
tex	 1	 37	 12	 719	 580	 easy	 right	 1	 6.470
tex	 1	 37	 13	 773	 640	 easy	 right	 1	 6.470
tex	 1	 37	 14	 938	 560	 easy	 right	 1	 6.470
tex	 1	 37	 15	 1281	 659	 easy	 right	 1	 6.470
tex	 1	 37	 16	 1146	 672	 easy	 right	 1	 6.470
tex	 1	 37	 17	 1047	 794	 easy	 right	 1	 6.470
tex	 1	 37	 18	 823	 758	 easy	 right	 1	 6.470
tex	 1	 38	 1	 949	 560	 easy	 right	 1	 5.400
tex	 1	 38	 2	 848	 644	 easy	 right	 1	 5.400
tex	 1	 38	 3	 674	 555	 easy	 right	 1	 5.400
tex	 1	 38	 4	 576	 492	 easy	 right	 1	 5.400
tex	 1	 38	 5	 595	 279	 easy	 right	 1	 5.400
tex	 1	 38	 6	 1040	 318	 easy	 right	 1	 5.400
tex	 1	 38	 7	 1158	 555	 easy	 right	 1	 5.400
tex	 1	 38	 8	 1210	 831	 easy	 right	 1	 5.400
tex	 1	 38	 9	 650	 891	 easy	 right	 1	 5.400
tex	 1	 38	 10	 1283	 615	 easy	 right	 1	 5.400
tex	 1	 38	 11	 1240	 605	 easy	 right	 1	 5.400
tex	 1	 38	 12	 744	 891	 easy	 right	 1	 5.400
tex	 1	 38	 13	 584	 897	 easy	 right	 1	 5.400
tex	 1	 38	 14	 481	 921	 easy	 right	 1	 5.400
tex	 1	 38	 15	 865	 418	 easy	 right	 1	 5.400
tex	 1	 38	 16	 730	 365	 easy	 right	 1	 5.400
tex	 1	 38	 17	 545	 273	 easy	 right	 1	 5.400
tex	 1	 38	 18	 857	 205	 easy	 right	 1	 5.400
tex	 1	 39	 1	 963	 512	 hard	 left	 1	 4.277
tex	 1	 39	 2	 804	 525	 hard	 left	 1	 4.277
tex	 1	 39	 3	 516	 563	 hard	 left	 1	 4.277
tex	 1	 39	 4	 1022	 594	 hard	 left	 1	 4.277
tex	 1	 39	 5	 1224	 783	 hard	 left	 1	 4.277
tex	 1	 39	 6	 1156	 886	 hard	 left	 1	 4.277
tex	 1	 39	 7	 1184	 923	 hard	 left	 1	 4.277
tex	 1	 39	 8	 1270	 360	 hard	 left	 1	 4.277
tex	 1	 39	 9	 1117	 322	 hard	 left	 1	 4.277
tex	 1	 39	 10	 1244	 426	 hard	 left	 1	 4.277
tex	 1	 39	 11	 1128	 998	 hard	 left	 1	 4.277
tex	 1	 39	 12	 1126	 913	 hard	 left	 1	 4.277
tex	 1	 39	 13	 1327	 939	 hard	 left	 1	 4.277
tex	 1	 39	 14	 1108	 866	 hard	 left	 1	 4.277
tex	 1	 39	 15	 644	 380	 hard	 left	 1	 4.277
tex	 1	 39	 16	 588	 352	 hard	 left	 1	 4.277
tex	 1	 39	 17	 544	 643	 hard	 left	 1	 4.277
tex	 1	 40	 1	 950	 546	 hard	 right	 1	 1.381
tex	 1	 40	 2	 956	 545	 hard	 right	 1	 1.381
tex	 1	 40	 3	 872	 549	 hard	 right	 1	 1.381
tex	 1	 40	 4	 768	 473	 hard	 right	 1	 1.381
tex	 1	 40	 5	 507	 550	 hard	 right	 1	 1.381
tex	 1	 41	 1	 726	 588	 easy	 left	 1	 0.687
tex	 1	 41	 2	 669	 561	 easy	 left	 1	 0.687
tex	 1	 42	 1	 637	 563	 hard	 right	 1	 0.904
tex	 1	 42	 2	 743	 572	 hard	 right	 1	 0.904
tex	 1	 42	 3	 785	 369	 hard	 right	 1	 0.904
tex	 1	 42	 4	 765	 352	 hard	 right	 1	 0.904
tex	 1	 43	 1	 751	 484	 hard	 left	 1	 4.660
tex	 1	 43	 2	 965	 501	 hard	 left	 1	 4.660
tex	 1	 43	 3	 1221	 521	 hard	 left	 1	 4.660
tex	 1	 43	 4	 1222	 471	 hard	 left	 1	 4.660
tex	 1	 43	 5	 1290	 794	 hard	 left	 1	 4.660
tex	 1	 43	 6	 1270	 723	 hard	 left	 1	 4.660
tex	 1	 43	 7	 1366	 964	 hard	 left	 1	 4.660
tex	 1	 43	 8	 1379	 945	 hard	 left	 1	 4.660
tex	 1	 43	 9	 592	 913	 hard	 left	 1	 4.660
tex	 1	 43	 10	 452	 913	 hard	 left	 1	 4.660
tex	 1	 43	 11	 579	 404	 hard	 left	 1	 4.660
tex	 1	 43	 12	 749	 578	 hard	 left	 1	 4.660
tex	 1	 43	 13	 552	 470	 hard	 left	 1	 4.660
tex	 1	 43	 14	 469	 454	 hard	 left	 1	 4.660
tex	 1	 43	 15	 1214	 292	 hard	 left	 1	 4.660
tex	 1	 43	 16	 1070	 277	 hard	 left	 1	 4.660
tex	 1	 43	 17	 1054	 296	 hard	 left	 1	 4.660
tex	 1	 44	 1	 948	 540	 hard	 right	 1	 3.620
tex	 1	 44	 2	 965	 527	 hard	 right	 1	 3.620
tex	 1	 44	 3	 816	 607	 hard	 right	 1	 3.620
tex	 1	 44	 4	 497	 494	 hard	 right	 1	 3.620
tex	 1	 44	 5	 717	 797	 hard	 right	 1	 3.620
tex	 1	 44	 6	 1108	 914	 hard	 right	 1	 3.620
tex	 1	 44	 7	 1192	 889	 hard	 right	 1	 3.620
tex	 1	 44	 8	 1253	 437	 hard	 right	 1	 3.620
tex	 1	 44	 9	 1089	 361	 hard	 right	 1	 3.620
tex	 1	 44	 10	 796	 330	 hard	 right	 1	 3.620
tex	 1	 44	 11	 779	 542	 hard	 right	 1	 3.620
tex	 1	 44	 12	 801	 593	 hard	 right	 1	 3.620
tex	 1	 45	 1	 954	 547	 easy	 left	 1	 3.573
tex	 1	 45	 2	 835	 467	 easy	 left	 1	 3.573
tex	 1	 45	 3	 814	 445	 easy	 left	 1	 3.573
tex	 1	 45	 4	 1110	 408	 easy	 left	 1	 3.573
tex	 1	 45	 5	 1026	 472	 easy	 left	 1	 3.573
tex	 1	 45	 6	 1391	 362	 easy	 left	 1	 3.573
tex	 1	 45	 7	 1421	 859	 easy	 left	 1	 3.573
tex	 1	 45	 8	 966	 836	 easy	 left	 1	 3.573
tex	 1	 45	 9	 949	 672	 easy	 left	 1	 3.573
tex	 1	 45	 10	 1018	 551	 easy	 left	 1	 3.573
tex	 1	 45	 11	 617	 578	 easy	 left	 1	 3.573
tex	 1	 45	 12	 1020	 697	 easy	 left	 1	 3.573
tex	 1	 45	 13	 637	 202	 easy	 left	 1	 3.573
tex	 1	 45	 14	 942	 150	 easy	 left	 1	 3.573
tex	 1	 46	 1	 948	 541	 easy	 right	 1	 0.655
tex	 1	 46	 2	 900	 531	 easy	 right	 1	 0.655
tex	 1	 46	 3	 994	 774	 easy	 right	 1	 0.655
tex	 1	 46	 4	 1057	 814	 easy	 right	 1	 0.655
tex	 1	 47	 1	 939	 534	 hard	 left	 1	 1.462
tex	 1	 47	 2	 1026	 688	 hard	 left	 1	 1.462
tex	 1	 47	 3	 534	 619	 hard	 left	 1	 1.462
tex	 1	 47	 4	 804	 852	 hard	 left	 1	 1.462
tex	 1	 47	 5	 1076	 863	 hard	 left	 1	 1.462
tex	 1	 47	 6	 1097	 854	 hard	 left	 1	 1.462
tex	 1	 48	 1	 956	 562	 easy	 left	 1	 4.208
tex	 1	 48	 2	 1044	 769	 easy	 left	 1	 4.208
tex	 1	 48	 3	 1178	 779	 easy	 left	 1	 4.208
tex	 1	 48	 4	 1117	 358	 easy	 left	 1	 4.208
tex	 1	 48	 5	 1089	 511	 easy	 left	 1	 4.208
tex	 1	 48	 6	 1412	 648	 easy	 left	 1	 4.208
tex	 1	 48	 7	 1277	 679	 easy	 left	 1	 4.208
tex	 1	 48	 8	 607	 741	 easy	 left	 1	 4.208
tex	 1	 48	 9	 504	 651	 easy	 left	 1	 4.208
tex	 1	 48	 10	 660	 302	 easy	 left	 1	 4.208
tex	 1	 48	 11	 908	 370	 easy	 left	 1	 4.208
tex	 1	 48	 12	 513	 200	 easy	 left	 1	 4.208
tex	 1	 48	 13	 995	 330	 easy	 left	 1	 4.208
tex	 1	 48	 14	 1298	 314	 easy	 left	 1	 4.208
tex	 1	 48	 15	 1006	 428	 easy	 left	 1	 4.208
tex	 1	 48	 16	 1090	 426	 easy	 left	 1	 4.208
tex	 1	 49	 1	 948	 518	 easy	 left	 0	 0.013
tex	 1	 50	 1	 952	 516	 hard	 right	 1	 5.479
tex	 1	 50	 2	 879	 546	 hard	 right	 1	 5.479
tex	 1	 50	 3	 529	 675	 hard	 right	 1	 5.479
tex	 1	 50	 4	 721	 475	 hard	 right	 1	 5.479
tex	 1	 50	 5	 804	 425	 hard	 right	 1	 5.479
tex	 1	 50	 6	 898	 369	 hard	 right	 1	 5.479
tex	 1	 50	 7	 796	 449	 hard	 right	 1	 5.479
tex	 1	 50	 8	 809	 431	 hard	 right	 1	 5.479
tex	 1	 50	 9	 659	 489	 hard	 right	 1	 5.479
tex	 1	 50	 10	 815	 425	 hard	 right	 1	 5.479
tex	 1	 50	 11	 650	 500	 hard	 right	 1	 5.479
tex	 1	 50	 12	 1082	 619	 hard	 right	 1	 5.479
tex	 1	 50	 13	 969	 642	 hard	 right	 1	 5.479
tex	 1	 50	 14	 1275	 882	 hard	 right	 1	 5.479
tex	 1	 50	 15	 966	 889	 hard	 right	 1	 5.479
tex	 1	 50	 16	 616	 880	 hard	 right	 1	 5.479
tex	 1	 50	 17	 511	 839	 hard	 right	 1	 5.479
tex	 1	 50	 18	 461	 706	 hard	 right	 1	 5.479
tex	 1	 50	 19	 495	 402	 hard	 right	 1	 5.479
tex	 1	 50	 20	 559	 222	 hard	 right	 1	 5.479
tex	 1	 50	 21	 468	 306	 hard	 right	 1	 5.479
tex	 1	 50	 22	 809	 327	 hard	 right	 1	 5.479
tex	 1	 51	 1	 938	 533	 hard	 left	 1	 0.935
tex	 1	 51	 2	 829	 580	 hard	 left	 1	 0.935
tex	 1	 51	 3	 1016	 673	 hard	 left	 1	 0.935
tex	 1	 51	 4	 1076	 769	 hard	 left	 1	 0.935
tex	 1	 51	 5	 1070	 749	 hard	 left	 1	 0.935
tex	 1	 52	 1	 945	 566	 easy	 left	 1	 2.435
tex	 1	 52	 2	 951	 612	 easy	 left	 1	 2.435
tex	 1	 52	 3	 1007	 659	 easy	 left	 1	 2.435
tex	 1	 52	 4	 738	 480	 easy	 left	 1	 2.435
tex	 1	 52	 5	 1115	 784	 easy	 left	 1	 2.435
tex	 1	 52	 6	 922	 739	 easy	 left	 1	 2.435
tex	 1	 52	 7	 823	 689	 easy	 left	 1	 2.435
tex	 1	 52	 8	 668	 640	 easy	 left	 1	 2.435
tex	 1	 52	 9	 1003	 808	 easy	 left	 1	 2.435
tex	 1	 52	 10	 1258	 683	 easy	 left	 1	 2.435
tex	 1	 52	 11	 1146	 635	 easy	 left	 1	 2.435
tex	 1	 52	 12	 1099	 446	 easy	 left	 1	 2.435
tex	 1	 53	 1	 879	 542	 hard	 left	 1	 4.096
tex	 1	 53	 2	 932	 533	 hard	 left	 1	 4.096
tex	 1	 53	 3	 1037	 578	 hard	 left	 1	 4.096
tex	 1	 53	 4	 1015	 708	 hard	 left	 1	 4.096
tex	 1	 53	 5	 1055	 755	 hard	 left	 1	 4.096
tex	 1	 53	 6	 1322	 255	 hard	 left	 1	 4.096
tex	 1	 53	 7	 1410	 916	 hard	 left	 1	 4.096
tex	 1	 53	 8	 1310	 840	 hard	 left	 1	 4.096
tex	 1	 53	 9	 587	 772	 hard	 left	 1	 4.096
tex	 1	 53	 10	 466	 462	 hard	 left	 1	 4.096
tex	 1	 53	 11	 997	 357	 hard	 left	 1	 4.096
tex	 1	 53	 12	 1014	 488	 hard	 left	 1	 4.096
tex	 1	 53	 13	 1144	 308	 hard	 left	 1	 4.096
tex	 1	 53	 14	 1077	 448	 hard	 left	 1	 4.096
tex	 1	 54	 1	 938	 520	 easy	 right	 1	 3.657
tex	 1	 54	 2	 803	 494	 easy	 right	 1	 3.657
tex	 1	 54	 3	 722	 552	 easy	 right	 1	 3.657
tex	 1	 54	 4	 577	 409	 easy	 right	 1	 3.657
tex	 1	 54	 5	 723	 601	 easy	 right	 1	 3.657
tex	 1	 54	 6	 715	 582	 easy	 right	 1	 3.657
tex	 1	 54	 7	 705	 560	 easy	 right	 1	 3.657
tex	 1	 54	 8	 725	 557	 easy	 right	 1	 3.657
tex	 1	 54	 9	 592	 474	 easy	 right	 1	 3.657
tex	 1	 54	 10	 1013	 647	 easy	 right	 1	 3.657
tex	 1	 54	 11	 1300	 759	 easy	 right	 1	 3.657
tex	 1	 54	 12	 971	 773	 easy	 right	 1	 3.657
tex	 1	 54	 13	 803	 780	 easy	 right	 1	 3.657
tex	 1	 54	 14	 735	 500	 easy	 right	 1	 3.657
tex	 1	 55	 1	 947	 545	 easy	 left	 1	 0.670
tex	 1	 55	 2	 691	 863	 easy	 left	 1	 0.670
tex	 1	 55	 3	 711	 848	 easy	 left	 1	 0.670
tex	 1	 56	 1	 925	 553	 easy	 right	 1	 2.196
tex	 1	 56	 2	 799	 606	 easy	 right	 1	 2.196
tex	 1	 56	 3	 649	 560	 easy	 right	 1	 2.196
tex	 1	 56	 4	 1320	 505	 easy	 right	 1	 2.196
tex	 1	 56	 5	 1455	 507	 easy	 right	 1	 2.196
tex	 1	 56	 6	 670	 610	 easy	 right	 1	 2.196
tex	 1	 56	 7	 510	 563	 easy	 right	 1	 2.196
tex	 1	 56	 8	 749	 471	 easy	 right	 1	 2.196
tex	 1	 56	 9	 663	 469	 easy	 right	 1	 2.196
tex	 1	 56	 10	 646	 550	 easy	 right	 1	 2.196
tex	 1	 57	 1	 942	 537	 hard	 left	 1	 3.391
tex	 1	 57	 2	 1007	 495	 hard	 left	 1	 3.391
tex	 1	 57	 3	 989	 681	 hard	 left	 1	 3.391
tex	 1	 57	 4	 975	 659	 hard	 left	 1	 3.391
tex	 1	 57	 5	 1360	 573	 hard	 left	 1	 3.391
tex	 1	 57	 6	 1127	 891	 hard	 left	 1	 3.391
tex	 1	 57	 7	 1233	 495	 hard	 left	 1	 3.391
tex	 1	 57	 8	 1200	 478	 hard	 left	 1	 3.391
tex	 1	 57	 9	 1229	 475	 hard	 left	 1	 3.391
tex	 1	 57	 10	 1339	 258	 hard	 left	 1	 3.391
tex	 1	 57	 11	 679	 307	 hard	 left	 1	 3.391
tex	 1	 57	 12	 575	 592	 hard	 left	 1	 3.391
tex	 1	 58	 1	 950	 537	 hard	 right	 1	 2.456
tex	 1	 58	 2	 874	 522	 hard	 right	 1	 2.456
tex	 1	 58	 3	 911	 460	 hard	 right	 1	 2.456
tex	 1	 58	 4	 938	 635	 hard	 right	 1	 2.456
tex	 1	 58	 5	 524	 375	 hard	 right	 1	 2.456
tex	 1	 58	 6	 615	 461	 hard	 right	 1	 2.456
tex	 1	 58	 7	 1139	 591	 hard	 right	 1	 2.456
tex	 1	 58	 8	 975	 701	 hard	 right	 1	 2.456
tex	 1	 58	 9	 630	 839	 hard	 right	 1	 2.456
tex	 1	 59	 1	 950	 545	 easy	 left	 1	 0.696
tex	 1	 59	 2	 558	 731	 easy	 left	 1	 0.696
tex	 1	 59	 3	 530	 736	 easy	 left	 1	 0.696
tex	 1	 60	 1	 954	 552	 easy	 left	 1	 1.998
tex	 1	 60	 2	 901	 585	 easy	 left	 1	 1.998
tex	 1	 60	 3	 1033	 769	 easy	 left	 1	 1.998
tex	 1	 60	 4	 550	 851	 easy	 left	 1	 1.998
tex	 1	 60	 5	 1136	 843	 easy	 left	 1	 1.998
tex	 1	 60	 6	 1065	 455	 easy	 left	 1	 1.998
tex	 1	 60	 7	 979	 487	 easy	 left	 1	 1.998
tex	 1	 61	 1	 946	 531	 hard	 left	 1	 4.427
tex	 1	 61	 2	 924	 529	 hard	 left	 1	 4.427
tex	 1	 61	 3	 1071	 714	 hard	 left	 1	 4.427
tex	 1	 61	 4	 1458	 879	 hard	 left	 1	 4.427
tex	 1	 61	 5	 992	 752	 hard	 left	 1	 4.427
tex	 1	 61	 6	 1323	 820	 hard	 left	 1	 4.427
tex	 1	 61	 7	 1014	 604	 hard	 left	 1	 4.427
tex	 1	 61	 8	 1124	 337	 hard	 left	 1	 4.427
tex	 1	 61	 9	 1018	 557	 hard	 left	 1	 4.427
tex	 1	 61	 10	 978	 545	 hard	 left	 1	 4.427
tex	 1	 61	 11	 999	 630	 hard	 left	 1	 4.427
tex	 1	 61	 12	 1045	 393	 hard	 left	 1	 4.427
tex	 1	 61	 13	 628	 525	 hard	 left	 1	 4.427
tex	 1	 61	 14	 621	 670	 hard	 left	 1	 4.427
tex	 1	 61	 15	 1020	 737	 hard	 left	 1	 4.427
tex	 1	 62	 1	 953	 548	 easy	 right	 1	 0.608
tex	 1	 62	 2	 922	 549	 easy	 right	 1	 0.608
tex	 1	 62	 3	 1355	 416	 easy	 right	 1	 0.608
tex	 1	 62	 4	 1404	 429	 easy	 right	 1	 0.608
tex	 1	 64	 1	 949	 546	 easy	 right	 1	 0.631
tex	 1	 64	 2	 961	 534	 easy	 right	 1	 0.631
tex	 1	 64	 3	 1257	 564	 easy	 right	 1	 0.631
tex	 1	 64	 4	 1306	 576	 easy	 right	 1	 0.631
tex	 1	 65	 1	 948	 555	 hard	 left	 1	 2.965
tex	 1	 65	 2	 1036	 583	 hard	 left	 1	 2.965
tex	 1	 65	 3	 1218	 654	 hard	 left	 1	 2.965
tex	 1	 65	 4	 652	 608	 hard	 left	 1	 2.965
tex	 1	 65	 5	 782	 731	 hard	 left	 1	 2.965
tex	 1	 65	 6	 502	 444	 hard	 left	 1	 2.965
tex	 1	 65	 7	 1042	 283	 hard	 left	 1	 2.965
tex	 1	 65	 8	 1201	 634	 hard	 left	 1	 2.965
tex	 1	 65	 9	 1155	 738	 hard	 left	 1	 2.965
tex	 1	 65	 10	 1263	 482	 hard	 left	 1	 2.965
tex	 1	 65	 11	 1397	 860	 hard	 left	 1	 2.965
tex	 1	 65	 12	 699	 855	 hard	 left	 1	 2.965
tex	 1	 66	 1	 943	 539	 hard	 right	 1	 1.598
tex	 1	 66	 2	 833	 606	 hard	 right	 1	 1.598
tex	 1	 66	 3	 893	 656	 hard	 right	 1	 1.598
tex	 1	 66	 4	 517	 539	 hard	 right	 1	 1.598
tex	 1	 66	 5	 529	 242	 hard	 right	 1	 1.598
tex	 1	 66	 6	 505	 225	 hard	 right	 1	 1.598
tex	 1	 66	 7	 518	 215	 hard	 right	 1	 1.598
tex	 1	 67	 1	 935	 529	 easy	 right	 1	 2.251
tex	 1	 67	 2	 791	 603	 easy	 right	 1	 2.251
tex	 1	 67	 3	 616	 406	 easy	 right	 1	 2.251
tex	 1	 67	 4	 665	 586	 easy	 right	 1	 2.251
tex	 1	 67	 5	 692	 309	 easy	 right	 1	 2.251
tex	 1	 67	 6	 1172	 477	 easy	 right	 1	 2.251
tex	 1	 67	 7	 1259	 772	 easy	 right	 1	 2.251
