"subj","trialNum","fixNum","fixX","xFixFlip","targSide"
"741","2",18,2,812,-148," hard"
"742","2",18,3,876,-84," hard"
"743","2",18,4,571,-389," hard"
"744","2",18,5,768,-192," hard"
"745","2",18,6,767,-193," hard"
"746","2",19,1,965,5," easy"
"747","2",19,2,909,-51," easy"
"748","2",19,3,993,33," easy"
"749","2",19,4,1212,252," easy"
"750","2",19,5,1233,273," easy"
"751","2",20,1,959,-1," hard"
"752","2",20,2,914,-46," hard"
"753","2",20,3,817,-143," hard"
"754","2",20,4,1105,145," hard"
"755","2",20,5,666,-294," hard"
"756","2",20,6,773,-187," hard"
"757","2",20,7,642,-318," hard"
"758","2",21,1,955,-5," hard"
"759","2",21,2,871,-89," hard"
"760","2",21,3,992,32," hard"
"761","2",21,4,522,-438," hard"
"762","2",22,1,962,-2," easy"
"763","2",22,2,900,60," easy"
"764","2",23,1,977,-17,"absent"
"765","2",23,2,948,12,"absent"
"766","2",23,3,859,101,"absent"
"767","2",23,4,1229,-269,"absent"
"768","2",23,5,1032,-72,"absent"
"769","2",23,6,1037,-77,"absent"
"770","2",23,7,1024,-64,"absent"
"771","2",23,8,639,321,"absent"
"772","2",23,9,578,382,"absent"
"773","2",23,10,529,431,"absent"
"774","2",23,11,781,179,"absent"
"775","2",23,12,1133,-173,"absent"
"776","2",23,13,1317,-357,"absent"
"777","2",23,14,1012,-52,"absent"
"778","2",23,15,752,208,"absent"
"779","2",24,1,971,-11," easy"
"780","2",24,2,722,238," easy"
"781","2",24,3,565,395," easy"
"782","2",24,4,574,386," easy"
"783","2",25,1,959,-1,"absent"
"784","2",25,2,784,-176,"absent"
"785","2",25,3,912,-48,"absent"
"786","2",25,4,938,-22,"absent"
"787","2",25,5,770,-190,"absent"
"788","2",25,6,593,-367,"absent"
"789","2",25,7,641,-319,"absent"
"790","2",25,8,528,-432,"absent"
"791","2",25,9,510,-450,"absent"
"792","2",25,10,522,-438,"absent"
"793","2",25,11,1175,215,"absent"
"794","2",25,12,1270,310,"absent"
"795","2",25,13,1083,123,"absent"
"796","2",26,1,939,21," hard"
"797","2",26,2,799,161," hard"
"798","2",26,3,1035,-75," hard"
"799","2",26,4,1055,-95," hard"
"800","2",27,1,963,3,"absent"
"801","2",27,2,979,19,"absent"
"802","2",27,3,891,-69,"absent"
"803","2",27,4,562,-398,"absent"
"804","2",27,5,900,-60,"absent"
"805","2",27,6,647,-313,"absent"
"806","2",27,7,626,-334,"absent"
"807","2",27,8,924,-36,"absent"
"808","2",27,9,712,-248,"absent"
"809","2",27,10,605,-355,"absent"
"810","2",27,11,805,-155,"absent"
"811","2",27,12,638,-322,"absent"
"812","2",27,13,869,-91,"absent"
"813","2",28,1,890,70," hard"
"814","2",28,2,994,-34," hard"
"815","2",28,3,1034,-74," hard"
"816","2",28,4,936,24," hard"
"817","2",28,5,868,92," hard"
"818","2",28,6,623,337," hard"
"819","2",28,7,834,126," hard"
"820","2",28,8,1147,-187," hard"
"821","2",28,9,1168,-208," hard"
"822","2",28,10,1035,-75," hard"
"823","2",28,11,1359,-399," hard"
"824","2",28,12,1391,-431," hard"
"825","2",29,1,959,1,"absent"
"826","2",29,2,965,-5,"absent"
"827","2",29,3,1414,-454,"absent"
"828","2",29,4,547,413,"absent"
"829","2",29,5,485,475,"absent"
"830","2",29,6,456,504,"absent"
"831","2",29,7,470,490,"absent"
"832","2",29,8,464,496,"absent"
"833","2",29,9,1030,-70,"absent"
"834","2",29,10,1296,-336,"absent"
"835","2",29,11,1020,-60,"absent"
"836","2",29,12,1059,-99,"absent"
"837","2",29,13,609,351,"absent"
"838","2",29,14,569,391,"absent"
"839","2",29,15,816,144,"absent"
"840","2",30,1,964,4," easy"
"841","2",30,2,772,-188," easy"
"842","2",30,3,1074,114," easy"
"843","2",30,4,1028,68," easy"
"844","2",31,1,961,-1,"absent"
"845","2",31,2,987,-27,"absent"
"846","2",31,3,758,202,"absent"
"847","2",31,4,581,379,"absent"
"848","2",31,5,1270,-310,"absent"
"849","2",31,6,1039,-79,"absent"
"850","2",31,7,949,11,"absent"
"851","2",31,8,1290,-330,"absent"
"852","2",31,9,1031,-71,"absent"
"853","2",31,10,1004,-44,"absent"
"854","2",32,1,965,5,"absent"
"855","2",32,2,867,-93,"absent"
"856","2",32,3,777,-183,"absent"
"857","2",32,4,933,-27,"absent"
"858","2",32,5,630,-330,"absent"
"859","2",32,6,891,-69,"absent"
"860","2",32,7,1097,137,"absent"
"861","2",32,8,1172,212,"absent"
"862","2",32,9,1079,119,"absent"
"863","2",32,10,795,-165,"absent"
"864","2",32,11,669,-291,"absent"
"865","2",32,12,906,-54,"absent"
"866","2",32,13,875,-85,"absent"
"867","2",33,1,975,-15,"absent"
"868","2",33,2,944,16,"absent"
"869","2",33,3,608,352,"absent"
"870","2",33,4,1017,-57,"absent"
"871","2",33,5,1236,-276,"absent"
"872","2",33,6,1055,-95,"absent"
"873","2",33,7,1342,-382,"absent"
"874","2",33,8,1164,-204,"absent"
"875","2",33,9,1300,-340,"absent"
"876","2",33,10,1073,-113,"absent"
"877","2",33,11,946,14,"absent"
"878","2",34,1,980,20,"absent"
"879","2",34,2,939,-21,"absent"
"880","2",34,3,1390,430,"absent"
"881","2",34,4,645,-315,"absent"
"882","2",34,5,577,-383,"absent"
"883","2",34,6,607,-353,"absent"
"884","2",34,7,524,-436,"absent"
"885","2",34,8,789,-171,"absent"
"886","2",34,9,757,-203,"absent"
"887","2",34,10,518,-442,"absent"
"888","2",35,1,986,26,"absent"
"889","2",35,2,923,-37,"absent"
"890","2",35,3,849,-111,"absent"
"891","2",35,4,679,-281,"absent"
"892","2",35,5,986,26,"absent"
"893","2",35,6,872,-88,"absent"
"894","2",35,7,651,-309,"absent"
"895","2",35,8,576,-384,"absent"
"896","2",35,9,1029,69,"absent"
"897","2",35,10,937,-23,"absent"
"898","2",36,1,956,-4,"absent"
"899","2",36,2,903,-57,"absent"
"900","2",36,3,861,-99,"absent"
"901","2",36,4,612,-348,"absent"
"902","2",36,5,848,-112,"absent"
"903","2",36,6,662,-298,"absent"
"904","2",36,7,559,-401,"absent"
"905","2",36,8,1093,133,"absent"
"906","2",36,9,1150,190,"absent"
"907","2",36,10,1430,470,"absent"
"908","2",36,11,675,-285,"absent"
"909","2",36,12,586,-374,"absent"
"910","2",36,13,746,-214,"absent"
"911","2",37,1,963,3,"absent"
"912","2",37,2,961,1,"absent"
"913","2",37,3,841,-119,"absent"
"914","2",37,4,510,-450,"absent"
"915","2",37,5,670,-290,"absent"
"916","2",37,6,485,-475,"absent"
"917","2",37,7,1068,108,"absent"
"918","2",37,8,1193,233,"absent"
"919","2",37,9,1251,291,"absent"
"920","2",38,1,961,1,"absent"
"921","2",38,2,986,26,"absent"
"922","2",38,3,869,-91,"absent"
"923","2",38,4,712,-248,"absent"
"924","2",38,5,566,-394,"absent"
"925","2",38,6,1112,152,"absent"
"926","2",38,7,1261,301,"absent"
"927","2",38,8,598,-362,"absent"
"928","2",39,1,969,-9,"absent"
"929","2",39,2,789,171,"absent"
"930","2",39,3,1135,-175,"absent"
"931","2",39,4,1041,-81,"absent"
"932","2",39,5,1044,-84,"absent"
"933","2",39,6,1061,-101,"absent"
"934","2",39,7,1272,-312,"absent"
"935","2",39,8,1128,-168,"absent"
"936","2",40,1,970,10," hard"
"937","2",40,2,794,-166," hard"
"938","2",40,3,648,-312," hard"
"939","2",40,4,515,-445," hard"
"940","2",41,1,941,19," easy"
"941","2",41,2,682,278," easy"
"942","2",42,1,949,-11," hard"
"943","2",42,2,847,-113," hard"
"944","2",42,3,608,-352," hard"
"945","2",42,4,974,14," hard"
"946","2",42,5,783,-177," hard"
"947","2",42,6,766,-194," hard"
"948","2",43,1,965,-5,"absent"
"949","2",43,2,781,179,"absent"
"950","2",43,3,1009,-49,"absent"
"951","2",43,4,1245,-285,"absent"
"952","2",43,5,1384,-424,"absent"
"953","2",43,6,692,268,"absent"
"954","2",43,7,495,465,"absent"
"955","2",43,8,639,321,"absent"
"956","2",43,9,969,-9,"absent"
"957","2",43,10,740,220,"absent"
"958","2",43,11,1113,-153,"absent"
"959","2",43,12,1109,-149,"absent"
"960","2",43,13,1056,-96,"absent"
"961","2",44,1,969,9,"absent"
"962","2",44,2,829,-131,"absent"
"963","2",44,3,521,-439,"absent"
"964","2",44,4,732,-228,"absent"
"965","2",44,5,1090,130,"absent"
"966","2",44,6,1187,227,"absent"
"967","2",45,1,952,8,"absent"
"968","2",45,2,1023,-63,"absent"
"969","2",45,3,804,156,"absent"
"970","2",45,4,1017,-57,"absent"
"971","2",45,5,1121,-161,"absent"
"972","2",46,1,950,-10," easy"
"973","2",46,2,1030,70," easy"
"974","2",46,3,1063,103," easy"
"975","2",47,1,949,11," hard"
"976","2",47,2,1065,-105," hard"
"977","2",47,3,589,371," hard"
"978","2",47,4,761,199," hard"
"979","2",47,5,650,310," hard"
"980","2",47,6,1145,-185," hard"
"981","2",48,1,951,9,"absent"
"982","2",48,2,1017,-57,"absent"
"983","2",48,3,976,-16,"absent"
"984","2",48,4,564,396,"absent"
"985","2",48,5,1077,-117,"absent"
"986","2",49,1,976,-16,"absent"
"987","2",49,2,884,76,"absent"
"988","2",49,3,1237,-277,"absent"
"989","2",49,4,1192,-232,"absent"
"990","2",49,5,693,267,"absent"
"991","2",50,1,971,11,"absent"
"992","2",50,2,869,-91,"absent"
"993","2",50,3,779,-181,"absent"
"994","2",50,4,827,-133,"absent"
"995","2",50,5,542,-418,"absent"
"996","2",50,6,640,-320,"absent"
"997","2",50,7,490,-470,"absent"
"998","2",50,8,507,-453,"absent"
"999","2",50,9,462,-498,"absent"
"1000","2",50,10,501,-459,"absent"
"1001","2",51,1,967,-7," hard"
"1002","2",51,2,945,15," hard"
"1003","2",51,3,1038,-78," hard"
"1004","2",51,4,1074,-114," hard"
"1005","2",51,5,1011,-51," hard"
"1006","2",52,1,983,-23,"absent"
"1007","2",52,2,963,-3,"absent"
"1008","2",52,3,1000,-40,"absent"
"1009","2",52,4,599,361,"absent"
"1010","2",52,5,971,-11,"absent"
"1011","2",52,6,1103,-143,"absent"
"1012","2",52,7,1251,-291,"absent"
"1013","2",52,8,1098,-138,"absent"
"1014","2",52,9,1035,-75,"absent"
"1015","2",52,10,1020,-60,"absent"
"1016","2",52,11,1089,-129,"absent"
"1017","2",53,1,958,2,"absent"
"1018","2",53,2,991,-31,"absent"
"1019","2",53,3,595,365,"absent"
"1020","2",53,4,741,219,"absent"
"1021","2",53,5,1060,-100,"absent"
"1022","2",54,1,954,-6,"absent"
"1023","2",54,2,980,20,"absent"
"1024","2",54,3,847,-113,"absent"
"1025","2",54,4,868,-92,"absent"
"1026","2",54,5,554,-406,"absent"
"1027","2",54,6,526,-434,"absent"
"1028","2",54,7,731,-229,"absent"
"1029","2",54,8,1112,152,"absent"
"1030","2",54,9,988,28,"absent"
"1031","2",55,1,942,18," easy"
"1032","2",55,2,922,38," easy"
"1033","2",55,3,807,153," easy"
"1034","2",55,4,708,252," easy"
"1035","2",55,5,730,230," easy"
"1036","2",56,1,950,-10,"absent"
"1037","2",56,2,877,-83,"absent"
"1038","2",56,3,876,-84,"absent"
"1039","2",56,4,502,-458,"absent"
"1040","2",56,5,886,-74,"absent"
"1041","2",56,6,697,-263,"absent"
"1042","2",56,7,1202,242,"absent"
"1043","2",56,8,1233,273,"absent"
"1044","2",56,9,1161,201,"absent"
"1045","2",56,10,1411,451,"absent"
"1046","2",56,11,1481,521,"absent"
"1047","2",56,12,1316,356,"absent"
"1048","2",56,13,814,-146,"absent"
"1049","2",57,1,977,-17,"absent"
"1050","2",57,2,1353,-393,"absent"
"1051","2",57,3,1073,-113,"absent"
"1052","2",57,4,653,307,"absent"
"1053","2",57,5,935,25,"absent"
"1054","2",58,1,962,2,"absent"
"1055","2",58,2,836,-124,"absent"
"1056","2",58,3,627,-333,"absent"
"1057","2",58,4,925,-35,"absent"
"1058","2",58,5,975,15,"absent"
"1059","2",58,6,951,-9,"absent"
"1060","2",58,7,1057,97,"absent"
"1061","2",59,1,960,0," easy"
"1062","2",59,2,606,354," easy"
"1063","2",59,3,541,419," easy"
"1064","2",60,1,961,-1,"absent"
"1065","2",60,2,729,231,"absent"
"1066","2",60,3,570,390,"absent"
"1067","2",60,4,1060,-100,"absent"
"1068","2",60,5,1133,-173,"absent"
"1069","2",61,1,975,-15,"absent"
"1070","2",61,2,966,-6,"absent"
"1071","2",61,3,1003,-43,"absent"
"1072","2",61,4,604,356,"absent"
"1073","2",61,5,1207,-247,"absent"
"1074","2",61,6,1399,-439,"absent"
"1075","2",61,7,1310,-350,"absent"
"1076","2",61,8,1217,-257,"absent"
"1077","2",61,9,647,313,"absent"
"1078","2",61,10,924,36,"absent"
"1079","2",61,11,1076,-116,"absent"
"1080","2",61,12,1028,-68,"absent"
"1081","2",62,1,983,23," easy"
"1082","2",62,2,949,-11," easy"
"1083","2",62,3,934,-26," easy"
"1084","2",62,4,1374,414," easy"
"1085","2",62,5,1407,447," easy"
"1086","2",63,1,947,-13," easy"
"1087","2",63,2,965,5," easy"
"1088","2",63,3,1259,299," easy"
"1089","2",63,4,1284,324," easy"
"1090","2",64,1,985,25," easy"
"1091","2",64,2,1289,329," easy"
"1092","2",64,3,1307,347," easy"
"1093","2",65,1,997,-37,"absent"
"1094","2",65,2,1141,-181,"absent"
"1095","2",65,3,762,198,"absent"
"1096","2",65,4,1069,-109,"absent"
"1097","2",65,5,1017,-57,"absent"
"1098","2",65,6,525,435,"absent"
"1099","2",66,1,958,-2," hard"
"1100","2",66,2,973,13," hard"
"1101","2",66,3,841,-119," hard"
"1102","2",66,4,521,-439," hard"
"1103","2",66,5,522,-438," hard"
"1104","2",66,6,527,-433," hard"
"1105","2",67,1,959,-1,"absent"
"1106","2",67,2,842,-118,"absent"
"1107","2",67,3,581,-379,"absent"
"1108","2",67,4,863,-97,"absent"
"1109","2",67,5,588,-372,"absent"
"1110","2",67,6,563,-397,"absent"
"1111","2",67,7,557,-403,"absent"
"1112","2",67,8,432,-528,"absent"
"1113","2",67,9,1098,138,"absent"
"1114","2",67,10,1248,288,"absent"
"1115","2",68,1,972,12," hard"
"1116","2",68,2,840,-120," hard"
"1117","2",68,3,736,-224," hard"
"1118","2",68,4,760,-200," hard"
"1119","2",69,1,943,17,"absent"
"1120","2",69,2,874,86,"absent"
"1121","2",69,3,1123,-163,"absent"
"1122","2",69,4,1052,-92,"absent"
"1123","2",69,5,1286,-326,"absent"
"1124","2",69,6,1198,-238,"absent"
"1125","2",69,7,1156,-196,"absent"
"1126","2",69,8,1391,-431,"absent"
"1127","2",69,9,708,252,"absent"
"1128","2",69,10,533,427,"absent"
"1129","2",70,1,967,7," easy"
"1130","2",70,2,1186,226," easy"
"1131","2",70,3,1393,433," easy"
"1132","2",70,4,896,-64," easy"
"1133","2",70,5,817,-143," easy"
"1134","2",71,1,975,15,"absent"
"1135","2",71,2,957,-3,"absent"
"1136","2",71,3,710,-250,"absent"
"1137","2",71,4,515,-445,"absent"
"1138","2",71,5,818,-142,"absent"
"1139","2",71,6,677,-283,"absent"
"1140","2",71,7,688,-272,"absent"
"1141","2",71,8,1230,270,"absent"
"1142","2",72,1,966,-6,"absent"
"1143","2",72,2,1062,-102,"absent"
"1144","2",72,3,631,329,"absent"
"1145","2",72,4,1170,-210,"absent"
"1146","2",72,5,1005,-45,"absent"
"1147","2",72,6,1165,-205,"absent"
"1148","2",72,7,1043,-83,"absent"
"1149","2",73,1,951,-9," easy"
"1150","2",73,2,847,-113," easy"
"1151","2",73,3,1024,64," easy"
"1152","2",74,1,973,-13,"absent"
"1153","2",74,2,1045,-85,"absent"
"1154","2",74,3,531,429,"absent"
"1155","2",74,4,984,-24,"absent"
"1156","2",74,5,1009,-49,"absent"
"1157","2",74,6,972,-12,"absent"
"1158","2",74,7,620,340,"absent"
"1159","2",74,8,1003,-43,"absent"
"1160","2",75,1,976,-16," hard"
"1161","2",75,2,1038,-78," hard"
"1162","2",75,3,1049,-89," hard"
"1163","2",75,4,1087,-127," hard"
"1164","2",76,1,920,40,"absent"
"1165","2",76,2,1015,-55,"absent"
"1166","2",76,3,1025,-65,"absent"
"1167","2",76,4,1086,-126,"absent"
"1168","2",76,5,1077,-117,"absent"
"1169","2",76,6,802,158,"absent"
"1170","2",76,7,641,319,"absent"
"1171","2",76,8,729,231,"absent"
"1172","2",76,9,1016,-56,"absent"
"1173","2",76,10,896,64,"absent"
"1174","2",76,11,985,-25,"absent"
"1175","2",76,12,1345,-385,"absent"
"1176","2",76,13,1197,-237,"absent"
"1177","2",77,1,945,15," hard"
"1178","2",77,2,1043,-83," hard"
"1179","2",78,1,958,-2,"absent"
"1180","2",78,2,815,-145,"absent"
"1181","2",78,3,734,-226,"absent"
"1182","2",78,4,1152,192,"absent"
"1183","2",78,5,980,20,"absent"
"1184","2",78,6,836,-124,"absent"
"1185","2",79,1,956,4," easy"
"1186","2",79,2,867,93," easy"
"1187","2",79,3,845,115," easy"
"1188","2",79,4,869,91," easy"
"1189","2",80,1,946,-14," hard"
"1190","2",80,2,839,-121," hard"
"1191","2",80,3,583,-377," hard"
"1192","2",80,4,624,-336," hard"
"1193","2",80,5,730,-230," hard"
"1194","2",80,6,733,-227," hard"
"1195","2",81,1,957,-3,"absent"
"1196","2",81,2,865,-95,"absent"
"1197","2",81,3,630,-330,"absent"
"1198","2",81,4,1009,49,"absent"
"1199","2",81,5,1164,204,"absent"
"1200","2",81,6,609,-351,"absent"
"1201","2",81,7,575,-385,"absent"
"1202","2",81,8,716,-244,"absent"
"1203","2",81,9,753,-207,"absent"
"1204","2",81,10,603,-357,"absent"
"1205","2",81,11,708,-252,"absent"
"1206","2",81,12,827,-133,"absent"
"1207","2",81,13,764,-196,"absent"
"1208","2",81,14,1008,48,"absent"
"1209","2",81,15,910,-50,"absent"
"1210","2",82,1,940,-20," easy"
"1211","2",82,2,747,-213," easy"
"1212","2",82,3,1124,164," easy"
"1213","2",82,4,1160,200," easy"
"1214","2",83,1,966,6,"absent"
"1215","2",83,2,869,-91,"absent"
"1216","2",83,3,754,-206,"absent"
"1217","2",83,4,533,-427,"absent"
"1218","2",83,5,611,-349,"absent"
"1219","2",83,6,758,-202,"absent"
"1220","2",83,7,662,-298,"absent"
"1221","2",83,8,868,-92,"absent"
"1222","2",83,9,1060,100,"absent"
"1223","2",83,10,1108,148,"absent"
"1224","2",83,11,899,-61,"absent"
"1225","2",84,1,972,-12," easy"
"1226","2",84,2,917,43," easy"
"1227","2",84,3,611,349," easy"
"1228","2",84,4,575,385," easy"
"1229","2",85,1,968,-8," easy"
"1230","2",85,2,780,180," easy"
"1231","2",85,3,804,156," easy"
"1232","2",85,4,772,188," easy"
"1233","2",86,1,876,84," hard"
"1234","2",86,2,872,88," hard"
"1235","2",86,3,1290,-330," hard"
"1236","2",86,4,1386,-426," hard"
"1237","2",87,1,940,-20,"absent"
"1238","2",87,2,794,-166,"absent"
"1239","2",87,3,1283,323,"absent"
"1240","2",87,4,1123,163,"absent"
"1241","2",87,5,1132,172,"absent"
"1242","2",87,6,640,-320,"absent"
"1243","2",87,7,549,-411,"absent"
"1244","2",88,1,969,9," easy"
"1245","2",88,2,1232,272," easy"
"1246","2",88,3,1210,250," easy"
"1247","2",89,1,963,3," hard"
"1248","2",89,2,787,-173," hard"
"1249","2",89,3,774,-186," hard"
"1250","2",90,1,939,21," hard"
"1251","2",90,2,1095,-135," hard"
"1252","2",90,3,1023,-63," hard"
"1253","2",90,4,1012,-52," hard"
"1254","2",90,5,1260,-300," hard"
"1255","2",90,6,588,372," hard"
"1256","2",90,7,1315,-355," hard"
"1257","2",90,8,1346,-386," hard"
"1258","2",91,1,956,4," easy"
"1259","2",91,2,577,383," easy"
"1260","2",91,3,504,456," easy"
"1261","2",91,4,536,424," easy"
"1262","2",91,5,530,430," easy"
"1263","2",91,6,534,426," easy"
"1264","2",92,1,955,-5,"absent"
"1265","2",92,2,665,-295,"absent"
"1266","2",92,3,847,-113,"absent"
"1267","2",92,4,1105,145,"absent"
"1268","2",92,5,1009,49,"absent"
"1269","2",92,6,1157,197,"absent"
"1270","2",93,1,944,16," hard"
"1271","2",93,2,1097,-137," hard"
"1272","2",93,3,1139,-179," hard"
"1273","2",93,4,1154,-194," hard"
"1274","2",94,1,966,-6,"absent"
"1275","2",94,2,949,11,"absent"
"1276","2",94,3,1021,-61,"absent"
"1277","2",94,4,537,423,"absent"
"1278","2",94,5,1062,-102,"absent"
"1279","2",94,6,1088,-128,"absent"
"1280","2",94,7,1187,-227,"absent"
"1281","2",94,8,1084,-124,"absent"
"1282","2",94,9,967,-7,"absent"
"1283","2",94,10,1014,-54,"absent"
"1284","2",94,11,998,-38,"absent"
"1285","2",94,12,1365,-405,"absent"
"1286","2",94,13,846,114,"absent"
"1287","2",95,1,951,9," easy"
"1288","2",95,2,533,427," easy"
"1289","2",95,3,510,450," easy"
"1290","2",95,4,526,434," easy"
"1291","2",95,5,783,177," easy"
"1292","2",95,6,565,395," easy"
"1293","2",95,7,517,443," easy"
"1294","2",95,8,544,416," easy"
"1295","2",95,9,519,441," easy"
"1296","2",96,1,962,-2," hard"
"1297","2",96,2,1089,-129," hard"
"1298","2",96,3,560,400," hard"
"1299","2",96,4,486,474," hard"
"1300","2",96,5,893,67," hard"
"1301","2",96,6,1153,-193," hard"
"1302","2",96,7,1144,-184," hard"
"1303","3",17,1,973,13," hard"
"1304","3",17,2,932,-28," hard"
"1305","3",17,3,785,-175," hard"
"1306","3",17,4,1275,315," hard"
"1307","3",17,5,627,-333," hard"
"1308","3",18,1,969,9," hard"
"1309","3",18,2,917,-43," hard"
"1310","3",18,3,881,-79," hard"
"1311","3",18,4,1238,278," hard"
"1312","3",18,5,1437,477," hard"
"1313","3",18,6,862,-98," hard"
"1314","3",18,7,650,-310," hard"
"1315","3",19,1,990,30," easy"
"1316","3",19,2,1257,297," easy"
"1317","3",19,3,1236,276," easy"
"1318","3",20,1,960,0," hard"
"1319","3",20,2,1031,71," hard"
"1320","3",20,3,1157,197," hard"
"1321","3",20,4,1313,353," hard"
"1322","3",20,5,700,-260," hard"
"1323","3",20,6,637,-323," hard"
"1324","3",20,7,530,-430," hard"
"1325","3",21,1,995,35," hard"
"1326","3",21,2,960,0," hard"
"1327","3",21,3,766,-194," hard"
"1328","3",21,4,599,-361," hard"
"1329","3",21,5,540,-420," hard"
"1330","3",22,1,975,-15," easy"
"1331","3",22,2,889,71," easy"
"1332","3",22,3,897,63," easy"
"1333","3",23,1,961,-1,"absent"
"1334","3",23,2,759,201,"absent"
"1335","3",23,3,1248,-288,"absent"
"1336","3",23,4,1195,-235,"absent"
"1337","3",23,5,773,187,"absent"
