"condition","subj","trialNum","fixNo","xFix","xFixFlip","yFix","targSide","easySide","accuracy","RT","targetPre","trialType"
"3912","tex",7,34,8,1077,117,262,"absent"," right",1,3.186,"absent","half"
"3913","tex",7,34,9,617,-343,276,"absent"," right",1,3.186,"absent","half"
"3914","tex",7,34,10,563,-397,320,"absent"," right",1,3.186,"absent","half"
"3915","tex",7,34,11,503,-457,605,"absent"," right",1,3.186,"absent","half"
"3916","tex",7,34,12,481,-479,843,"absent"," right",1,3.186,"absent","half"
"3917","tex",7,34,13,711,-249,701,"absent"," right",1,3.186,"absent","half"
"3918","tex",7,35,1,957,-3,562,"absent"," right",1,2.434,"absent","half"
"3919","tex",7,35,2,859,-101,513,"absent"," right",1,2.434,"absent","half"
"3920","tex",7,35,3,781,-179,657,"absent"," right",1,2.434,"absent","half"
"3921","tex",7,35,4,1230,270,602,"absent"," right",1,2.434,"absent","half"
"3922","tex",7,35,5,1204,244,639,"absent"," right",1,2.434,"absent","half"
"3923","tex",7,35,6,1379,419,342,"absent"," right",1,2.434,"absent","half"
"3924","tex",7,35,7,736,-224,302,"absent"," right",1,2.434,"absent","half"
"3925","tex",7,35,8,610,-350,445,"absent"," right",1,2.434,"absent","half"
"3926","tex",7,35,9,530,-430,801,"absent"," right",1,2.434,"absent","half"
"3927","tex",7,35,10,809,-151,859,"absent"," right",1,2.434,"absent","half"
"3928","tex",7,36,1,953,-7,565,"absent"," right",1,4.494,"absent","half"
"3929","tex",7,36,2,815,-145,483,"absent"," right",1,4.494,"absent","half"
"3930","tex",7,36,3,683,-277,445,"absent"," right",1,4.494,"absent","half"
"3931","tex",7,36,4,1098,138,631,"absent"," right",1,4.494,"absent","half"
"3932","tex",7,36,5,1361,401,586,"absent"," right",1,4.494,"absent","half"
"3933","tex",7,36,6,886,-74,716,"absent"," right",1,4.494,"absent","half"
"3934","tex",7,36,7,545,-415,776,"absent"," right",1,4.494,"absent","half"
"3935","tex",7,36,8,463,-497,862,"absent"," right",1,4.494,"absent","half"
"3936","tex",7,36,9,768,-192,754,"absent"," right",1,4.494,"absent","half"
"3937","tex",7,36,10,508,-452,949,"absent"," right",1,4.494,"absent","half"
"3938","tex",7,36,11,523,-437,353,"absent"," right",1,4.494,"absent","half"
"3939","tex",7,36,12,649,-311,398,"absent"," right",1,4.494,"absent","half"
"3940","tex",7,36,13,617,-343,399,"absent"," right",1,4.494,"absent","half"
"3941","tex",7,36,14,503,-457,287,"absent"," right",1,4.494,"absent","half"
"3942","tex",7,36,15,1241,281,365,"absent"," right",1,4.494,"absent","half"
"3943","tex",7,36,16,1293,333,814,"absent"," right",1,4.494,"absent","half"
"3944","tex",7,36,17,958,-2,877,"absent"," right",1,4.494,"absent","half"
"3945","tex",7,36,18,918,-42,731,"absent"," right",1,4.494,"absent","half"
"3946","tex",7,37,1,949,-11,541,"absent"," right",1,3.862,"absent","half"
"3947","tex",7,37,2,941,-19,560,"absent"," right",1,3.862,"absent","half"
"3948","tex",7,37,3,839,-121,547,"absent"," right",1,3.862,"absent","half"
"3949","tex",7,37,4,693,-267,620,"absent"," right",1,3.862,"absent","half"
"3950","tex",7,37,5,567,-393,395,"absent"," right",1,3.862,"absent","half"
"3951","tex",7,37,6,463,-497,580,"absent"," right",1,3.862,"absent","half"
"3952","tex",7,37,7,680,-280,842,"absent"," right",1,3.862,"absent","half"
"3953","tex",7,37,8,686,-274,905,"absent"," right",1,3.862,"absent","half"
"3954","tex",7,37,9,1086,126,705,"absent"," right",1,3.862,"absent","half"
"3955","tex",7,37,10,664,-296,978,"absent"," right",1,3.862,"absent","half"
"3956","tex",7,37,11,631,-329,956,"absent"," right",1,3.862,"absent","half"
"3957","tex",7,37,12,623,-337,977,"absent"," right",1,3.862,"absent","half"
"3958","tex",7,37,13,1262,302,507,"absent"," right",1,3.862,"absent","half"
"3959","tex",7,37,14,1376,416,354,"absent"," right",1,3.862,"absent","half"
"3960","tex",7,37,15,1416,456,250,"absent"," right",1,3.862,"absent","half"
"3961","tex",7,37,16,807,-153,247,"absent"," right",1,3.862,"absent","half"
"3962","tex",7,37,17,511,-449,275,"absent"," right",1,3.862,"absent","half"
"3963","tex",7,37,18,486,-474,260,"absent"," right",1,3.862,"absent","half"
"3964","tex",7,37,19,713,-247,499,"absent"," right",1,3.862,"absent","half"
"3965","tex",7,37,20,926,-34,475,"absent"," right",1,3.862,"absent","half"
"3966","tex",7,38,1,963,3,576,"absent"," right",1,4.023,"absent","half"
"3967","tex",7,38,2,810,-150,458,"absent"," right",1,4.023,"absent","half"
"3968","tex",7,38,3,680,-280,403,"absent"," right",1,4.023,"absent","half"
"3969","tex",7,38,4,835,-125,393,"absent"," right",1,4.023,"absent","half"
"3970","tex",7,38,5,930,-30,433,"absent"," right",1,4.023,"absent","half"
"3971","tex",7,38,6,931,-29,282,"absent"," right",1,4.023,"absent","half"
"3972","tex",7,38,7,1411,451,327,"absent"," right",1,4.023,"absent","half"
"3973","tex",7,38,8,1343,383,827,"absent"," right",1,4.023,"absent","half"
"3974","tex",7,38,9,900,-60,839,"absent"," right",1,4.023,"absent","half"
"3975","tex",7,38,10,664,-296,855,"absent"," right",1,4.023,"absent","half"
"3976","tex",7,38,11,622,-338,940,"absent"," right",1,4.023,"absent","half"
"3977","tex",7,38,12,539,-421,425,"absent"," right",1,4.023,"absent","half"
"3978","tex",7,38,13,714,-246,424,"absent"," right",1,4.023,"absent","half"
"3979","tex",7,38,14,478,-482,602,"absent"," right",1,4.023,"absent","half"
"3980","tex",7,38,15,430,-530,647,"absent"," right",1,4.023,"absent","half"
"3981","tex",7,38,16,441,-519,534,"absent"," right",1,4.023,"absent","half"
"3982","tex",7,39,1,945,15,545,"absent"," left",1,6.343,"absent","half"
"3983","tex",7,39,2,1138,-178,527,"absent"," left",1,6.343,"absent","half"
"3984","tex",7,39,3,1044,-84,573,"absent"," left",1,6.343,"absent","half"
"3985","tex",7,39,4,968,-8,512,"absent"," left",1,6.343,"absent","half"
"3986","tex",7,39,5,1219,-259,424,"absent"," left",1,6.343,"absent","half"
"3987","tex",7,39,6,1209,-249,375,"absent"," left",1,6.343,"absent","half"
"3988","tex",7,39,7,1147,-187,336,"absent"," left",1,6.343,"absent","half"
"3989","tex",7,39,8,1415,-455,436,"absent"," left",1,6.343,"absent","half"
"3990","tex",7,39,9,1404,-444,517,"absent"," left",1,6.343,"absent","half"
"3991","tex",7,39,10,1192,-232,878,"absent"," left",1,6.343,"absent","half"
"3992","tex",7,39,11,711,249,741,"absent"," left",1,6.343,"absent","half"
"3993","tex",7,39,12,910,50,522,"absent"," left",1,6.343,"absent","half"
"3994","tex",7,39,13,688,272,296,"absent"," left",1,6.343,"absent","half"
"3995","tex",7,39,14,1035,-75,236,"absent"," left",1,6.343,"absent","half"
"3996","tex",7,39,15,1310,-350,283,"absent"," left",1,6.343,"absent","half"
"3997","tex",7,39,16,1379,-419,390,"absent"," left",1,6.343,"absent","half"
"3998","tex",7,39,17,1235,-275,764,"absent"," left",1,6.343,"absent","half"
"3999","tex",7,39,18,1421,-461,898,"absent"," left",1,6.343,"absent","half"
"4000","tex",7,39,19,1030,-70,309,"absent"," left",1,6.343,"absent","half"
"4001","tex",7,39,20,962,-2,188,"absent"," left",1,6.343,"absent","half"
"4002","tex",7,40,1,957,-3,562," hard"," right",1,2.992,"present","half"
"4003","tex",7,40,2,801,-159,471," hard"," right",1,2.992,"present","half"
"4004","tex",7,40,3,728,-232,468," hard"," right",1,2.992,"present","half"
"4005","tex",7,40,4,954,-6,400," hard"," right",1,2.992,"present","half"
"4006","tex",7,40,5,1194,234,468," hard"," right",1,2.992,"present","half"
"4007","tex",7,40,6,1257,297,492," hard"," right",1,2.992,"present","half"
"4008","tex",7,40,7,1178,218,801," hard"," right",1,2.992,"present","half"
"4009","tex",7,40,8,814,-146,875," hard"," right",1,2.992,"present","half"
"4010","tex",7,40,9,709,-251,760," hard"," right",1,2.992,"present","half"
"4011","tex",7,40,10,621,-339,417," hard"," right",1,2.992,"present","half"
"4012","tex",7,40,11,521,-439,498," hard"," right",1,2.992,"present","half"
"4013","tex",7,40,12,502,-458,565," hard"," right",1,2.992,"present","half"
"4014","tex",7,40,13,490,-470,552," hard"," right",1,2.992,"present","half"
"4015","tex",7,41,1,956,4,572," easy"," left",1,1.35,"present","half"
"4016","tex",7,41,2,677,283,539," easy"," left",1,1.35,"present","half"
"4017","tex",7,41,3,669,291,555," easy"," left",1,1.35,"present","half"
"4018","tex",7,42,1,951,-9,561," hard"," right",1,1.151,"present","half"
"4019","tex",7,42,2,817,-143,438," hard"," right",1,1.151,"present","half"
"4020","tex",7,42,3,776,-184,373," hard"," right",1,1.151,"present","half"
"4021","tex",7,42,4,762,-198,345," hard"," right",1,1.151,"present","half"
"4022","tex",7,43,1,957,3,552,"absent"," left",1,2.876,"absent","half"
"4023","tex",7,43,2,756,204,472,"absent"," left",1,2.876,"absent","half"
"4024","tex",7,43,3,628,332,508,"absent"," left",1,2.876,"absent","half"
"4025","tex",7,43,4,1136,-176,494,"absent"," left",1,2.876,"absent","half"
"4026","tex",7,43,5,1272,-312,506,"absent"," left",1,2.876,"absent","half"
"4027","tex",7,43,6,1207,-247,773,"absent"," left",1,2.876,"absent","half"
"4028","tex",7,43,7,1427,-467,702,"absent"," left",1,2.876,"absent","half"
"4029","tex",7,43,8,1270,-310,907,"absent"," left",1,2.876,"absent","half"
"4030","tex",7,43,9,1373,-413,943,"absent"," left",1,2.876,"absent","half"
"4031","tex",7,43,10,1423,-463,625,"absent"," left",1,2.876,"absent","half"
"4032","tex",7,43,11,1452,-492,636,"absent"," left",1,2.876,"absent","half"
"4033","tex",7,43,12,1173,-213,334,"absent"," left",1,2.876,"absent","half"
"4034","tex",7,43,13,670,290,323,"absent"," left",1,2.876,"absent","half"
"4035","tex",7,43,14,552,408,768,"absent"," left",1,2.876,"absent","half"
"4036","tex",7,44,1,956,-4,554,"absent"," right",1,3.435,"absent","half"
"4037","tex",7,44,2,823,-137,639,"absent"," right",1,3.435,"absent","half"
"4038","tex",7,44,3,1211,251,369,"absent"," right",1,3.435,"absent","half"
"4039","tex",7,44,4,1249,289,448,"absent"," right",1,3.435,"absent","half"
"4040","tex",7,44,5,788,-172,615,"absent"," right",1,3.435,"absent","half"
"4041","tex",7,44,6,812,-148,651,"absent"," right",1,3.435,"absent","half"
"4042","tex",7,44,7,525,-435,601,"absent"," right",1,3.435,"absent","half"
"4043","tex",7,44,8,478,-482,876,"absent"," right",1,3.435,"absent","half"
"4044","tex",7,44,9,459,-501,946,"absent"," right",1,3.435,"absent","half"
"4045","tex",7,44,10,585,-375,335,"absent"," right",1,3.435,"absent","half"
"4046","tex",7,44,11,528,-432,303,"absent"," right",1,3.435,"absent","half"
"4047","tex",7,44,12,924,-36,421,"absent"," right",1,3.435,"absent","half"
"4048","tex",7,44,13,1246,286,470,"absent"," right",1,3.435,"absent","half"
"4049","tex",7,44,14,1375,415,538,"absent"," right",1,3.435,"absent","half"
"4050","tex",7,44,15,1177,217,866,"absent"," right",1,3.435,"absent","half"
"4051","tex",7,45,1,965,-5,547,"absent"," left",1,2.14,"absent","half"
"4052","tex",7,45,2,956,4,558,"absent"," left",1,2.14,"absent","half"
"4053","tex",7,45,3,1065,-105,509,"absent"," left",1,2.14,"absent","half"
"4054","tex",7,45,4,1042,-82,514,"absent"," left",1,2.14,"absent","half"
"4055","tex",7,45,5,1400,-440,553,"absent"," left",1,2.14,"absent","half"
"4056","tex",7,45,6,1150,-190,927,"absent"," left",1,2.14,"absent","half"
"4057","tex",7,45,7,735,225,470,"absent"," left",1,2.14,"absent","half"
"4058","tex",7,45,8,1298,-338,260,"absent"," left",1,2.14,"absent","half"
"4059","tex",7,45,9,855,105,203,"absent"," left",1,2.14,"absent","half"
"4060","tex",7,46,1,977,17,562," easy"," right",1,0.906,"present","half"
"4061","tex",7,46,2,1042,82,846," easy"," right",1,0.906,"present","half"
"4062","tex",7,46,3,1084,124,837," easy"," right",1,0.906,"present","half"
"4063","tex",7,46,4,1077,117,826," easy"," right",1,0.906,"present","half"
"4064","tex",7,47,1,964,-4,567," hard"," left",1,1.682,"present","half"
"4065","tex",7,47,2,1098,-138,551," hard"," left",1,1.682,"present","half"
"4066","tex",7,47,3,1304,-344,816," hard"," left",1,1.682,"present","half"
"4067","tex",7,47,4,1091,-131,873," hard"," left",1,1.682,"present","half"
"4068","tex",7,47,5,1105,-145,869," hard"," left",1,1.682,"present","half"
"4069","tex",7,48,1,968,-8,555,"absent"," left",1,1.804,"absent","half"
"4070","tex",7,48,2,1109,-149,504,"absent"," left",1,1.804,"absent","half"
"4071","tex",7,48,3,1424,-464,521,"absent"," left",1,1.804,"absent","half"
"4072","tex",7,48,4,734,226,637,"absent"," left",1,1.804,"absent","half"
"4073","tex",7,48,5,1050,-90,439,"absent"," left",1,1.804,"absent","half"
"4074","tex",7,48,6,1139,-179,462,"absent"," left",1,1.804,"absent","half"
"4075","tex",7,48,7,1029,-69,225,"absent"," left",1,1.804,"absent","half"
"4076","tex",7,49,1,955,5,538,"absent"," left",1,1.908,"absent","half"
"4077","tex",7,49,2,1043,-83,517,"absent"," left",1,1.908,"absent","half"
"4078","tex",7,49,3,1419,-459,469,"absent"," left",1,1.908,"absent","half"
"4079","tex",7,49,4,1464,-504,480,"absent"," left",1,1.908,"absent","half"
"4080","tex",7,49,5,1191,-231,440,"absent"," left",1,1.908,"absent","half"
"4081","tex",7,49,6,1071,-111,417,"absent"," left",1,1.908,"absent","half"
"4082","tex",7,49,7,641,319,417,"absent"," left",1,1.908,"absent","half"
"4083","tex",7,49,8,1110,-150,896,"absent"," left",1,1.908,"absent","half"
"4084","tex",7,49,9,1038,-78,252,"absent"," left",1,1.908,"absent","half"
"4085","tex",7,50,1,954,-6,574,"absent"," right",1,2.221,"absent","half"
"4086","tex",7,50,2,833,-127,495,"absent"," right",1,2.221,"absent","half"
"4087","tex",7,50,3,509,-451,264,"absent"," right",1,2.221,"absent","half"
"4088","tex",7,50,4,884,-76,229,"absent"," right",1,2.221,"absent","half"
"4089","tex",7,50,5,1168,208,699,"absent"," right",1,2.221,"absent","half"
"4090","tex",7,50,6,987,27,820,"absent"," right",1,2.221,"absent","half"
"4091","tex",7,50,7,934,-26,930,"absent"," right",1,2.221,"absent","half"
"4092","tex",7,50,8,528,-432,844,"absent"," right",1,2.221,"absent","half"
"4093","tex",7,50,9,546,-414,529,"absent"," right",1,2.221,"absent","half"
"4094","tex",7,51,1,956,4,567," hard"," left",1,1.519,"present","half"
"4095","tex",7,51,2,926,34,558," hard"," left",1,1.519,"present","half"
"4096","tex",7,51,3,634,326,463," hard"," left",1,1.519,"present","half"
"4097","tex",7,51,4,1009,-49,699," hard"," left",1,1.519,"present","half"
"4098","tex",7,51,5,1097,-137,739," hard"," left",1,1.519,"present","half"
"4099","tex",7,51,6,1071,-111,778," hard"," left",1,1.519,"present","half"
"4100","tex",7,52,1,945,15,563,"absent"," left",1,3.118,"absent","half"
"4101","tex",7,52,2,547,413,552,"absent"," left",1,3.118,"absent","half"
"4102","tex",7,52,3,522,438,535,"absent"," left",1,3.118,"absent","half"
"4103","tex",7,52,4,1020,-60,518,"absent"," left",1,3.118,"absent","half"
"4104","tex",7,52,5,1291,-331,514,"absent"," left",1,3.118,"absent","half"
"4105","tex",7,52,6,1195,-235,863,"absent"," left",1,3.118,"absent","half"
"4106","tex",7,52,7,1341,-381,264,"absent"," left",1,3.118,"absent","half"
"4107","tex",7,52,8,1395,-435,238,"absent"," left",1,3.118,"absent","half"
"4108","tex",7,52,9,838,122,279,"absent"," left",1,3.118,"absent","half"
"4109","tex",7,52,10,1311,-351,236,"absent"," left",1,3.118,"absent","half"
"4110","tex",7,52,11,1371,-411,231,"absent"," left",1,3.118,"absent","half"
"4111","tex",7,52,12,1402,-442,220,"absent"," left",1,3.118,"absent","half"
"4112","tex",7,53,1,978,-18,561,"absent"," left",1,3.08,"absent","half"
"4113","tex",7,53,2,1157,-197,459,"absent"," left",1,3.08,"absent","half"
"4114","tex",7,53,3,1087,-127,705,"absent"," left",1,3.08,"absent","half"
"4115","tex",7,53,4,1480,-520,878,"absent"," left",1,3.08,"absent","half"
"4116","tex",7,53,5,802,158,611,"absent"," left",1,3.08,"absent","half"
"4117","tex",7,53,6,652,308,586,"absent"," left",1,3.08,"absent","half"
"4118","tex",7,53,7,609,351,287,"absent"," left",1,3.08,"absent","half"
"4119","tex",7,53,8,937,23,261,"absent"," left",1,3.08,"absent","half"
"4120","tex",7,53,9,1171,-211,409,"absent"," left",1,3.08,"absent","half"
"4121","tex",7,53,10,1139,-179,518,"absent"," left",1,3.08,"absent","half"
"4122","tex",7,53,11,1112,-152,582,"absent"," left",1,3.08,"absent","half"
"4123","tex",7,53,12,1026,-66,785,"absent"," left",1,3.08,"absent","half"
"4124","tex",7,54,1,960,0,567,"absent"," right",1,2.69,"absent","half"
"4125","tex",7,54,2,781,-179,633,"absent"," right",1,2.69,"absent","half"
"4126","tex",7,54,3,830,-130,748,"absent"," right",1,2.69,"absent","half"
"4127","tex",7,54,4,514,-446,682,"absent"," right",1,2.69,"absent","half"
"4128","tex",7,54,5,481,-479,481,"absent"," right",1,2.69,"absent","half"
"4129","tex",7,54,6,721,-239,344,"absent"," right",1,2.69,"absent","half"
"4130","tex",7,54,7,924,-36,344,"absent"," right",1,2.69,"absent","half"
"4131","tex",7,54,8,1384,424,335,"absent"," right",1,2.69,"absent","half"
"4132","tex",7,54,9,1456,496,267,"absent"," right",1,2.69,"absent","half"
"4133","tex",7,54,10,1303,343,945,"absent"," right",1,2.69,"absent","half"
"4134","tex",7,54,11,1079,119,855,"absent"," right",1,2.69,"absent","half"
"4135","tex",7,54,12,1111,151,794,"absent"," right",1,2.69,"absent","half"
"4136","tex",7,54,13,634,-326,729,"absent"," right",1,2.69,"absent","half"
"4137","tex",7,55,1,942,18,552," easy"," left",1,0.812,"present","half"
"4138","tex",7,55,2,780,180,772," easy"," left",1,0.812,"present","half"
"4139","tex",7,55,3,719,241,851," easy"," left",1,0.812,"present","half"
"4140","tex",7,55,4,710,250,857," easy"," left",1,0.812,"present","half"
"4141","tex",7,56,1,951,-9,566,"absent"," right",1,1.764,"absent","half"
"4142","tex",7,56,2,674,-286,552,"absent"," right",1,1.764,"absent","half"
"4143","tex",7,56,3,1279,319,470,"absent"," right",1,1.764,"absent","half"
"4144","tex",7,56,4,1434,474,488,"absent"," right",1,1.764,"absent","half"
"4145","tex",7,56,5,1053,93,807,"absent"," right",1,1.764,"absent","half"
"4146","tex",7,56,6,852,-108,888,"absent"," right",1,1.764,"absent","half"
"4147","tex",7,56,7,578,-382,390,"absent"," right",1,1.764,"absent","half"
"4148","tex",7,56,8,444,-516,509,"absent"," right",1,1.764,"absent","half"
"4149","tex",7,57,1,960,0,569,"absent"," left",1,2.235,"absent","half"
"4150","tex",7,57,2,880,80,482,"absent"," left",1,2.235,"absent","half"
"4151","tex",7,57,3,1221,-261,464,"absent"," left",1,2.235,"absent","half"
"4152","tex",7,57,4,1114,-154,432,"absent"," left",1,2.235,"absent","half"
"4153","tex",7,57,5,1013,-53,271,"absent"," left",1,2.235,"absent","half"
"4154","tex",7,57,6,1047,-87,982,"absent"," left",1,2.235,"absent","half"
"4155","tex",7,57,7,1089,-129,862,"absent"," left",1,2.235,"absent","half"
